"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys46","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys58","sys59","sys62"
0.11902102,0.11384882,0.09750687,0.15636454,0.16567746,0.17664669,0.09965595,0.17934872,0.17799374,0.10340869,0.13810323,0.17995016,0.1412185,0.18749067,0.18734685,0.17413069,0.09602326,0.07745001,0.04394313,0.06601745,0.11532263,0.13486616,0.0811272,0.08784602,0.13651503,0.16422492,0.18970781,0.16061228,0.23181377,0.22670826,0.1354198,0.18763245,0.14541805,0.13763318,0.08401797,0.09543685,0.04552095,0.10225889,0.09913355,0.1017653,0.17244978,0.14827201,0.15823583,0.12449158,0.16394816,0.0561337,0.08185199,0.06529979,0.09681696,0.09139367,0.09793134,0.23850662,0.23149148,0.1322394,0.18003234,0.14199302,0.13571109,0.04346116
0.10728348,0.10255487,0.08795755,0.14924889,0.15740025,0.16675838,0.09776219,0.16970505,0.16849134,0.1032208,0.13389902,0.17396989,0.13303511,0.17477533,0.17604557,0.16202516,0.08649503,0.07188726,0.04007371,0.05825442,0.11030206,0.11988118,0.07602801,0.08356951,0.12091674,0.15383257,0.18100344,0.15598414,0.22178603,0.21760509,0.12112467,0.17432233,0.1358184,0.12890075,0.07571851,0.08647584,0.0398339,0.09807601,0.09609446,0.09826594,0.16385077,0.1405867,0.14947293,0.12408766,0.15560533,0.05206948,0.07681818,0.05822503,0.08794787,0.08219591,0.09006909,0.22804285,0.22474111,0.12179802,0.1671526,0.13222496,0.12707316,0.03809043
0.10879417,0.10374582,0.09108312,0.1495882,0.15930924,0.17121301,0.10144482,0.17426008,0.17266798,0.10029394,0.14083583,0.18310966,0.13884659,0.18423362,0.18528548,0.17188136,0.08894902,0.07632364,0.04123489,0.05940291,0.10963978,0.12402964,0.07940822,0.08553179,0.12661007,0.16377689,0.18830727,0.15931804,0.2252771,0.22155803,0.12718966,0.18542603,0.14452391,0.13375198,0.07756768,0.08913976,0.04114161,0.10274052,0.10015272,0.10246239,0.16731946,0.14554011,0.15616416,0.12817464,0.15834372,0.05497355,0.07835864,0.06294344,0.08856279,0.08526285,0.09140325,0.23037027,0.22491793,0.12536531,0.17781677,0.14122777,0.13209076,0.0397821
0.11424947,0.10963461,0.09343927,0.1513109,0.16080672,0.17198412,0.10093608,0.17014005,0.16964131,0.09940288,0.13659806,0.1787298,0.14535438,0.18378803,0.18408824,0.1721348,0.09144121,0.0793111,0.04210815,0.0619451,0.11044263,0.13034669,0.0816414,0.08899433,0.12943447,0.16393877,0.18864013,0.1635541,0.22302104,0.21786689,0.13319694,0.1856767,0.14341243,0.13621596,0.08274419,0.0950436,0.04281777,0.10224097,0.09953526,0.10110954,0.16256767,0.14146387,0.15081453,0.125633,0.16321244,0.05678146,0.08251109,0.06446504,0.09282754,0.08533701,0.09269169,0.22850085,0.22288341,0.12956499,0.17920088,0.14067228,0.13440345,0.0418168
0.11148124,0.10637176,0.09308169,0.15065882,0.15993124,0.16912074,0.10168156,0.17909274,0.17799467,0.10364849,0.13427082,0.17476247,0.13565268,0.18514984,0.18524822,0.17135618,0.08960052,0.07529118,0.04276656,0.06333477,0.11012077,0.12679792,0.07955957,0.08354698,0.12834512,0.16049981,0.18864193,0.16085228,0.22656859,0.22174171,0.12821368,0.18469316,0.14763812,0.13776076,0.07976307,0.09255731,0.04169048,0.10118939,0.09914173,0.10085069,0.17200279,0.14736969,0.15710436,0.12365546,0.16187915,0.05433501,0.07885914,0.06155504,0.0926182,0.08737261,0.094411,0.23191126,0.22703417,0.12673873,0.17865867,0.1447841,0.13665115,0.04068444
0.11489991,0.10963117,0.09108316,0.15808773,0.16664399,0.17687592,0.09830088,0.17939387,0.17877538,0.10410159,0.13535475,0.1777436,0.13900427,0.18752935,0.18788906,0.17637812,0.09069111,0.07436987,0.04475374,0.06569319,0.11282319,0.12713657,0.08210007,0.09031827,0.1300536,0.16041394,0.18788774,0.15635217,0.2326237,0.22829293,0.12953454,0.18585895,0.14060546,0.13743615,0.07995666,0.09124977,0.04260494,0.10018047,0.09731134,0.09998615,0.17344446,0.14933073,0.1572838,0.12230649,0.16483084,0.05611926,0.08286028,0.06223004,0.0950837,0.08739651,0.09530099,0.238461,0.23375636,0.12750091,0.17687609,0.13752252,0.13506822,0.04131012
0.11038649,0.10551448,0.08744611,0.1579614,0.16707958,0.17906293,0.09439568,0.17839862,0.17716811,0.10080547,0.13525936,0.17397353,0.13690488,0.18551745,0.18493107,0.17354925,0.0870274,0.07238331,0.04137254,0.06013552,0.10984463,0.12063184,0.07681208,0.08239701,0.12421515,0.16017684,0.18743855,0.16093737,0.22652668,0.22249842,0.12507095,0.18156738,0.14122889,0.13672497,0.07722243,0.08841891,0.04025297,0.10270243,0.09977219,0.1022322,0.17083979,0.14790999,0.15678283,0.12253636,0.16389349,0.05215698,0.07832676,0.05942177,0.08792787,0.08276907,0.08968128,0.23302729,0.22861461,0.12372246,0.1727094,0.13706394,0.1350987,0.03935659
0.11311062,0.10867468,0.09045092,0.15629806,0.16556429,0.17483828,0.1056725,0.17798183,0.17541476,0.10198385,0.13586041,0.17769458,0.13912783,0.18801242,0.18854336,0.17513743,0.08853238,0.07833841,0.04058314,0.06106707,0.11137524,0.12685373,0.08103959,0.0891953,0.12832642,0.15818,0.18248399,0.15861328,0.22816894,0.22197529,0.12818574,0.18069367,0.14345652,0.13418548,0.07990028,0.09143952,0.0421778,0.10179256,0.09893596,0.10105478,0.16992965,0.14866353,0.15677981,0.12421382,0.16759111,0.05629189,0.08163627,0.06485751,0.09232874,0.08621504,0.0923609,0.23247975,0.22768451,0.12706315,0.17376572,0.13984727,0.13312752,0.04103758
0.11453737,0.10919666,0.09204992,0.15508374,0.16291097,0.17298879,0.10163696,0.1749427,0.17290705,0.10218108,0.14046873,0.18369447,0.14321338,0.18167486,0.18238736,0.17081451,0.09176596,0.07505423,0.04152752,0.06115621,0.11152567,0.12804431,0.07872451,0.08595739,0.13156085,0.16312017,0.18946869,0.16323323,0.22300232,0.21804471,0.126083,0.18618937,0.14375142,0.13487055,0.0782886,0.08900568,0.04036389,0.10069072,0.09815943,0.10023498,0.1676008,0.14394299,0.15377979,0.12668923,0.15914662,0.05358881,0.07889998,0.06211486,0.0930547,0.08669023,0.09349027,0.2294841,0.22436537,0.12532613,0.17876074,0.14002108,0.13325977,0.03916955
0.10863133,0.10351292,0.08765676,0.15268298,0.1613535,0.17219794,0.10020958,0.17676982,0.17582107,0.10797148,0.13272122,0.17612202,0.13963053,0.18750124,0.1893368,0.17645724,0.08871949,0.0699674,0.04183781,0.06121742,0.10923517,0.12096136,0.08098067,0.08607567,0.12787924,0.16087335,0.1807556,0.15877414,0.22122697,0.21826292,0.12517008,0.182688,0.14356212,0.13481344,0.07559534,0.08858117,0.0394044,0.10217275,0.09947123,0.10151469,0.16939563,0.14847822,0.15840579,0.12502696,0.16452732,0.05508506,0.08086243,0.06207016,0.09167291,0.08316857,0.08989814,0.22630083,0.22380087,0.12470398,0.17809347,0.139987,0.1329924,0.03760833
0.11342587,0.10804559,0.09408588,0.15621743,0.16465478,0.17420766,0.09981448,0.17526605,0.17461083,0.09837375,0.13710568,0.17686004,0.13776384,0.18630894,0.18664116,0.17371068,0.09135961,0.07277216,0.04260296,0.06200856,0.11224669,0.12645043,0.07509829,0.08353343,0.13277967,0.16216912,0.18823697,0.16258161,0.22925464,0.22537325,0.1285299,0.18511732,0.14607945,0.13453432,0.08022911,0.09193018,0.04099786,0.10442435,0.10226979,0.1034277,0.16936623,0.14644344,0.15571551,0.12317114,0.16343579,0.05141105,0.07497656,0.05932816,0.09203366,0.08581065,0.0927425,0.2345922,0.22820703,0.12436804,0.17664838,0.1419594,0.13239458,0.04098386
