"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys27","sys28","sys30"
0.03935714,0.0332628,0.03123635,0.03703679,0.03162522,0.0295084,0.02743289,0.02927058,0.04431471,0.06064861,0.04260423,0.02539097,0.04489354,0.02651506,0.02312826,0.04072796,0.04785568,0.04399481,0.03619343,0.04729111,0.0403928,0.03262591,0.03340556,0.04081032,0.03781862,0.02858939,0.04556615,0.040924
0.03587083,0.03204543,0.02748891,0.03161134,0.030612,0.02537054,0.02318609,0.02589562,0.04315716,0.05919255,0.03864837,0.02375994,0.04233168,0.02415275,0.02161829,0.04078964,0.04391435,0.04257982,0.0357816,0.04908698,0.04081145,0.0318225,0.03258276,0.0366686,0.03510714,0.02841653,0.04727022,0.03820656
0.03576982,0.03110006,0.02780376,0.03314998,0.02932495,0.02467322,0.02177549,0.02438258,0.03998733,0.05767698,0.03726479,0.02347244,0.04106744,0.02470989,0.02240496,0.03869455,0.04435787,0.04273284,0.03208867,0.04146341,0.03414254,0.02846005,0.02841424,0.03817234,0.03336136,0.02602448,0.04209119,0.03586538
0.03912228,0.03281974,0.02847778,0.03496275,0.03097846,0.02950776,0.02600669,0.02876121,0.04306283,0.06194666,0.04077643,0.02670916,0.04563459,0.027322,0.02393746,0.04042301,0.04950776,0.04299495,0.0377309,0.04905068,0.04054543,0.03291833,0.03413637,0.04137102,0.03641238,0.0290628,0.04572465,0.03880338
0.03830958,0.03451654,0.03087199,0.03657838,0.03284057,0.03013236,0.02686228,0.03045803,0.04688856,0.0646564,0.04463255,0.02791446,0.04886196,0.02631994,0.02390152,0.04642137,0.05158038,0.04726221,0.04050219,0.04853163,0.04035629,0.03328642,0.03451298,0.04080126,0.03737442,0.03032156,0.0485961,0.04250758
0.03878698,0.03555985,0.0287229,0.03348276,0.03342845,0.02949457,0.02775966,0.0297739,0.04658049,0.06468004,0.04221832,0.02635472,0.04765946,0.02522661,0.02300898,0.04368444,0.0508406,0.04725399,0.03980796,0.05105269,0.04171371,0.03338294,0.03464311,0.04199837,0.03722012,0.02976459,0.04721774,0.04155011
0.03640193,0.0310563,0.02788426,0.0331283,0.02929261,0.02903504,0.02701617,0.0292928,0.0437003,0.0579657,0.04118545,0.02493506,0.04637904,0.0261958,0.02417321,0.04079666,0.04758328,0.04560822,0.03696319,0.0458298,0.03808217,0.03207675,0.03198608,0.03903103,0.03704613,0.02844497,0.04498643,0.04064546
0.03969435,0.03510557,0.02890332,0.03444637,0.03287541,0.03077846,0.02591269,0.0305227,0.04352745,0.06452253,0.04248842,0.026153,0.04616052,0.0277233,0.02476232,0.04207626,0.04859587,0.04542099,0.03603924,0.04614833,0.03909155,0.03308168,0.0332367,0.04191871,0.03664506,0.02902901,0.04565361,0.04126933
0.03658654,0.03256607,0.026541,0.03195197,0.0292154,0.028327,0.02400055,0.02809622,0.04178673,0.0570711,0.03892941,0.02420813,0.04417823,0.02590449,0.02345365,0.0405146,0.04602604,0.04454304,0.03505071,0.04688194,0.03990371,0.03100301,0.03232492,0.03890311,0.03391576,0.0281266,0.04471521,0.0396981
0.03900822,0.03333895,0.0301849,0.03528648,0.03208672,0.02775896,0.02420072,0.02815729,0.04518462,0.06112341,0.0409356,0.02613415,0.04640893,0.02469976,0.02243758,0.0411819,0.04561653,0.04467887,0.03630766,0.04674942,0.03916424,0.03107589,0.03125264,0.03999203,0.03702251,0.02916563,0.04715727,0.04066732
0.03981737,0.03278877,0.03237642,0.03695048,0.03107683,0.02985776,0.02552669,0.02960993,0.0439833,0.0614124,0.04184605,0.02535076,0.04696981,0.02571118,0.02264739,0.04343683,0.04900302,0.04498722,0.03649198,0.04658201,0.03860085,0.0317544,0.03280649,0.04200145,0.03956945,0.02994526,0.04505148,0.04120592
0.03575027,0.03145996,0.02902627,0.03400544,0.02865948,0.0264675,0.02394274,0.02698664,0.04045821,0.05891189,0.03903702,0.02458433,0.04365501,0.02369124,0.02073698,0.03802633,0.04663259,0.04450376,0.03371909,0.04599952,0.03909557,0.03192224,0.03189513,0.03727299,0.03310008,0.02699834,0.04423051,0.03874969
