"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys46","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys58","sys59","sys62"
0.20495648,0.19935144,0.14566025,0.30894338,0.3086401,0.32070744,0.32193114,0.2857507,0.28187848,0.24925082,0.28458436,0.31300993,0.33853901,0.27574269,0.27423217,0.2742162,0.18053033,0.27536872,0.12670828,0.17214693,0.23782148,0.220353,0.17921046,0.2003375,0.21037101,0.3404364,0.23627436,0.32616179,0.37549551,0.37639829,0.32349998,0.27567011,0.22595574,0.23887364,0.18594234,0.18249667,0.13683484,0.31303838,0.31651151,0.31524629,0.28185808,0.25930258,0.27531261,0.28033061,0.26362879,0.15465041,0.18511689,0.15104437,0.17767401,0.15817297,0.1719947,0.37363426,0.3649139,0.23576607,0.27466165,0.21830484,0.23968347,0.13277195
0.20791666,0.20085701,0.14212447,0.30819117,0.30761489,0.32039256,0.31374769,0.29251318,0.28688854,0.24105838,0.29297882,0.32116766,0.34910614,0.27203611,0.27179744,0.27293134,0.18350392,0.27634773,0.12540018,0.17132477,0.24495379,0.22264702,0.18537871,0.20364081,0.20966865,0.3410524,0.23782968,0.33425707,0.39147302,0.39373995,0.33306867,0.2881957,0.22607786,0.24385839,0.18187951,0.17742289,0.13381037,0.31310568,0.30944168,0.31466559,0.28722197,0.26405034,0.28260155,0.2910348,0.26163777,0.16022373,0.18986029,0.15013503,0.1689247,0.15383174,0.16682779,0.38928393,0.38212332,0.23739638,0.2810435,0.21728003,0.243894,0.13193519
0.20884183,0.20458928,0.14234086,0.32091138,0.32539992,0.33368065,0.31901246,0.30857983,0.2993721,0.25262281,0.29736363,0.32217787,0.33454888,0.28643706,0.28700432,0.28626609,0.18104819,0.28023507,0.12594531,0.17286292,0.24055197,0.21749727,0.19007271,0.20729419,0.20433801,0.35061562,0.24119583,0.33758115,0.37906633,0.37920198,0.32832184,0.28651879,0.22981531,0.24407355,0.1888319,0.18318555,0.13414932,0.31472357,0.31713897,0.31755115,0.30444378,0.27669019,0.29660323,0.28753178,0.274554,0.16667797,0.19519682,0.15645979,0.17200447,0.15888991,0.1711909,0.38111629,0.37113175,0.23220455,0.27980625,0.21893635,0.2443637,0.13014467
0.20130415,0.195385,0.13494788,0.29395524,0.2973172,0.30829458,0.31366433,0.28675573,0.28378624,0.23869555,0.28863049,0.31336545,0.34097518,0.2701156,0.26937825,0.27337518,0.17506888,0.27440574,0.1186581,0.16238028,0.23559816,0.21486712,0.18390377,0.19952111,0.19789149,0.33965065,0.23363494,0.33172034,0.37359348,0.37240111,0.32247222,0.27510824,0.22274264,0.23644986,0.17936368,0.17633476,0.13079035,0.309799,0.31386209,0.31176559,0.28227842,0.25841849,0.27670052,0.28308,0.25781657,0.15689624,0.18887801,0.14939991,0.16815572,0.15135625,0.16315241,0.37398755,0.36424349,0.2337209,0.27126601,0.2132733,0.2369569,0.12672765
0.20297338,0.19609538,0.1318363,0.30044495,0.30078149,0.31358982,0.31255847,0.27540237,0.27232812,0.23470913,0.28303844,0.30745377,0.33106201,0.26125992,0.26130903,0.26431004,0.16979223,0.27788018,0.1170107,0.16271466,0.2321158,0.20718699,0.1790345,0.19942225,0.18822906,0.33338566,0.22865131,0.32064455,0.36396893,0.36504673,0.3167189,0.27170515,0.21799309,0.23065838,0.18201526,0.1775805,0.13395563,0.29807468,0.30147934,0.30027437,0.27477131,0.25143764,0.26713422,0.28113467,0.25059521,0.15471431,0.1845131,0.14616352,0.15924349,0.14672675,0.16040404,0.36654357,0.35727847,0.22636286,0.26699389,0.20966212,0.2316673,0.12864027
0.20852072,0.20181484,0.13472141,0.29725873,0.2993505,0.31287398,0.32561986,0.2833905,0.27691777,0.23634173,0.27936537,0.31061227,0.33697386,0.26488259,0.26742365,0.26806245,0.1738021,0.26912092,0.12251793,0.16850617,0.23747425,0.21151658,0.18696829,0.20511723,0.20042246,0.3446213,0.22971634,0.32563042,0.37893552,0.38352825,0.32357561,0.28111599,0.22054987,0.23734482,0.18640695,0.18522613,0.1337069,0.30499265,0.30864297,0.30563815,0.28157802,0.25641272,0.27551697,0.27869248,0.25639201,0.16348747,0.19367629,0.15232092,0.16319958,0.15191587,0.16549442,0.37966427,0.37067512,0.22953729,0.27752242,0.21236923,0.23725613,0.13084666
0.21043413,0.20588649,0.14306995,0.30179866,0.30456454,0.31678254,0.32714743,0.28179235,0.28134754,0.24111074,0.26478273,0.29411089,0.32152708,0.27593669,0.27563089,0.27625957,0.18049977,0.28223064,0.1254125,0.17247469,0.23886392,0.21726183,0.18526587,0.20677087,0.20717877,0.34023998,0.23629557,0.3212112,0.37169182,0.36945138,0.32070114,0.27618893,0.22254507,0.23638538,0.19036237,0.1871775,0.13769551,0.30842206,0.31487068,0.31492758,0.2781225,0.25484711,0.27184651,0.2561253,0.26545764,0.15937074,0.19161351,0.15134256,0.17424555,0.16006545,0.17095601,0.36919271,0.35950423,0.22887091,0.27104564,0.21138206,0.23580428,0.13436656
0.20177043,0.19530936,0.13538438,0.30129282,0.30157883,0.31422895,0.30908161,0.27906048,0.27398066,0.24429424,0.28935981,0.31154507,0.32898239,0.26914798,0.26868004,0.27171378,0.17391114,0.26169409,0.1223777,0.169541,0.22628032,0.21052054,0.17965605,0.19722558,0.19633668,0.33023052,0.22814568,0.31647415,0.37806638,0.37864891,0.31718079,0.27380206,0.21889427,0.23592556,0.18529885,0.17931,0.134897,0.30248056,0.30254927,0.30491835,0.27767337,0.25364163,0.26874105,0.28369258,0.25691886,0.15510369,0.18547357,0.1483521,0.17236215,0.15680103,0.16966306,0.38209888,0.36926882,0.22738581,0.26677274,0.20990319,0.23616916,0.13054917
0.20433514,0.19652181,0.13534665,0.29563657,0.30007061,0.30989857,0.31638551,0.29062736,0.28702243,0.23538322,0.28654713,0.31240683,0.33373325,0.26393107,0.26297013,0.26489603,0.17815254,0.2702621,0.12135417,0.16754433,0.23470868,0.21528993,0.18345143,0.20193505,0.20054625,0.34091997,0.23627913,0.32762376,0.37342939,0.37350793,0.32805097,0.2794767,0.22169978,0.23719637,0.18256873,0.17624688,0.13810543,0.30420807,0.30682503,0.31025426,0.28711811,0.2623994,0.28096116,0.27628687,0.2546528,0.15695352,0.18823636,0.15110522,0.16759236,0.1559441,0.16875754,0.3736213,0.36439158,0.23356792,0.27348088,0.21014488,0.23683136,0.13212404
0.19677824,0.19143311,0.13558353,0.29874655,0.30089453,0.31168246,0.3102044,0.28753781,0.28091687,0.2381875,0.27902595,0.31145815,0.31509608,0.27680929,0.27651215,0.27781042,0.17122545,0.26894716,0.11184849,0.15666918,0.22345666,0.20957593,0.17372633,0.19385651,0.19111954,0.32705203,0.22994948,0.31496437,0.37897368,0.37799091,0.31007733,0.27579477,0.2195104,0.23884703,0.17976205,0.17467107,0.13184479,0.30145623,0.30476621,0.30339269,0.2857992,0.25955488,0.27528647,0.27353053,0.26060359,0.15137712,0.17975738,0.14467757,0.15980516,0.14923624,0.15994357,0.37819632,0.36919631,0.22157387,0.27296809,0.21238897,0.23989592,0.12897854
