"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys45","sys46","sys47","sys48"
0.20460918,0.16036259,0.19912553,0.23281429,0.52214525,0.54806662,0.33606829,0.33620758,0.49889184,0.45886384,0.43135296,0.41385968,0.41616552,0.45926568,0.3992589,0.38166942,0.40614624,0.63219945,0.45963492,0.35299586,0.3738565,0.60243298,0.53994126,0.66048301,0.52669173,0.53009849,0.53488647,0.5345327,0.40151734,0.44026582,0.4601048,0.44964496,0.43482378,0.42144003,0.38913495,0.6056493,0.59665798,0.3406099,0.32981244,0.37035517,0.49690451,0.68966098,0.63794447,0.53180004,0.53815709,0.52461777
0.19405719,0.15602716,0.18568418,0.22803047,0.49609422,0.53382037,0.31982936,0.33940403,0.46748661,0.44225607,0.41432818,0.42556253,0.4237988,0.45444259,0.3972808,0.37376793,0.40525725,0.59860228,0.46409342,0.31847909,0.34616105,0.5903718,0.52549384,0.6444526,0.51055779,0.50526932,0.51305325,0.51157409,0.38832553,0.43796395,0.44922264,0.45167559,0.40922413,0.41220881,0.38082376,0.60141632,0.58337645,0.34310438,0.33709262,0.37422552,0.49801269,0.69467005,0.62801843,0.51005052,0.51101077,0.50336381
0.17824445,0.14646892,0.17311177,0.20540319,0.50066523,0.54238552,0.32348359,0.3227265,0.46653132,0.42370136,0.402755,0.42537813,0.42707203,0.46337419,0.40322126,0.3678799,0.40923225,0.59599521,0.42263819,0.34611442,0.36039929,0.59295412,0.53947422,0.65237148,0.51776271,0.51611485,0.51732223,0.50841302,0.38160779,0.42290452,0.44533086,0.44959947,0.42375706,0.41553266,0.37094455,0.59533828,0.57705005,0.35008495,0.32364261,0.37761422,0.50078579,0.69391591,0.64612096,0.51781315,0.51505032,0.50747579
0.17811256,0.14471008,0.17345004,0.2219182,0.48424963,0.53065671,0.30720467,0.31165063,0.46641394,0.43057939,0.40576012,0.42771461,0.4234176,0.46547115,0.40214954,0.38580496,0.41027279,0.57509731,0.44141382,0.34169531,0.3610506,0.5772395,0.51614088,0.63645728,0.50063467,0.51680399,0.51556942,0.5103312,0.37007409,0.39895807,0.43445405,0.42428651,0.38985646,0.40537722,0.37051023,0.5814285,0.56665694,0.34939271,0.33711926,0.36266108,0.47814464,0.67048482,0.61044868,0.52243314,0.51413917,0.51133614
0.18092692,0.14497267,0.17985682,0.20586294,0.49264708,0.54842071,0.33822547,0.34392196,0.49130341,0.44841946,0.42655875,0.44054937,0.44030349,0.48037787,0.42340983,0.41488196,0.42176466,0.59001523,0.46309834,0.34548407,0.36254978,0.60944812,0.53539695,0.6648434,0.53870185,0.52962162,0.53578482,0.5298731,0.40501903,0.44318913,0.45655753,0.45357943,0.42077524,0.42216872,0.39469053,0.60687682,0.60281899,0.34882143,0.33175197,0.36365242,0.52051092,0.70289431,0.64937433,0.53487208,0.52881779,0.52278861
0.17987278,0.14857329,0.17248369,0.21256592,0.50479425,0.53429159,0.3387559,0.31597702,0.47397548,0.45684776,0.42912766,0.41876445,0.42089784,0.45570921,0.41646982,0.3897835,0.41867559,0.61270518,0.44861469,0.3435658,0.35624261,0.58847857,0.50428999,0.64005971,0.50179804,0.50139618,0.51016817,0.50637899,0.38482512,0.41662138,0.45183276,0.44462433,0.41520856,0.43057274,0.37557754,0.58953858,0.57911919,0.33701829,0.32492348,0.35763706,0.4900799,0.68189512,0.62426921,0.51079124,0.50634618,0.50493865
0.18082283,0.14908176,0.17616967,0.20321066,0.47180478,0.5026005,0.29863769,0.32124985,0.45158772,0.41070027,0.37905589,0.39444104,0.39926245,0.44147074,0.38376674,0.35255421,0.38146322,0.5857981,0.42783782,0.32265716,0.339449,0.57962299,0.50124674,0.61525056,0.46776635,0.48462379,0.48046934,0.4816621,0.37054076,0.41561929,0.41765455,0.41663899,0.3803744,0.39210769,0.3726007,0.58337929,0.57567315,0.33392641,0.31636694,0.34594238,0.47777469,0.66389582,0.59140257,0.4841561,0.48687763,0.47940485
0.16978359,0.14492206,0.16767882,0.20369109,0.49233834,0.54273442,0.30219734,0.31981687,0.46749237,0.43957786,0.41284219,0.42009575,0.41560629,0.46052741,0.40317369,0.36181662,0.40313558,0.58816764,0.42681386,0.33540869,0.35364186,0.59617463,0.52776534,0.64782032,0.51272368,0.51284243,0.51769946,0.51506443,0.37496838,0.40904298,0.43568974,0.433943,0.40553555,0.4001856,0.35020976,0.59201318,0.58218475,0.35006499,0.31756844,0.36297299,0.51815399,0.68889283,0.63970669,0.51897025,0.51627743,0.50903775
0.17250952,0.15142213,0.17457775,0.21369012,0.50200193,0.53957025,0.32462129,0.3368387,0.47018909,0.44727127,0.42806443,0.41890982,0.42023251,0.45221779,0.39779401,0.36724181,0.39334489,0.58275159,0.42608686,0.36803668,0.38376839,0.58561545,0.52602848,0.64459495,0.51437665,0.49643903,0.49660776,0.49401529,0.39993807,0.43103909,0.447314,0.44230721,0.41768176,0.41033405,0.39050568,0.59594268,0.5818997,0.34205757,0.3351501,0.37276295,0.50960506,0.69164593,0.64130957,0.49840215,0.50357914,0.4896776
0.19005569,0.14927539,0.18316226,0.21939387,0.51106007,0.54936348,0.31661341,0.33143887,0.48069853,0.42313039,0.41218522,0.43038668,0.42930231,0.48199739,0.41903186,0.38740971,0.419129,0.62687242,0.45291963,0.33060333,0.351553,0.60023371,0.5326928,0.66029483,0.51758036,0.53855052,0.54398923,0.54026546,0.39068095,0.42845694,0.43725131,0.43551525,0.41569995,0.42708895,0.38056749,0.6038547,0.59565638,0.35626566,0.34467902,0.36899334,0.51442064,0.70295858,0.63967863,0.55082884,0.53748813,0.53148307
0.18493682,0.13771952,0.17869664,0.1922024,0.48354319,0.52929774,0.303281,0.32104179,0.44425542,0.42030835,0.39282553,0.40613867,0.40771706,0.45473866,0.39439247,0.36926309,0.39370443,0.59654387,0.43572356,0.31804562,0.32984746,0.58721072,0.52063126,0.6264777,0.48515547,0.51169433,0.51992849,0.51377274,0.3883493,0.42178827,0.42651251,0.40830242,0.39008322,0.40291545,0.36842729,0.57939227,0.57694166,0.33483328,0.32383325,0.35204276,0.508681,0.67698079,0.60345922,0.52624822,0.5148487,0.51342006
0.17431405,0.14620083,0.16642203,0.21531274,0.49870744,0.54547412,0.32202374,0.3345331,0.47210482,0.43765198,0.40576081,0.43806836,0.43616191,0.47047983,0.4234606,0.39459063,0.42464668,0.58842164,0.47158977,0.36065773,0.37236788,0.61020793,0.53477312,0.66517276,0.51667713,0.53123339,0.5361688,0.53605359,0.40336899,0.43336016,0.44855132,0.43973361,0.40330694,0.42970732,0.39502604,0.6116153,0.59019246,0.35949351,0.3461888,0.38468258,0.49133477,0.6993319,0.64551888,0.54428107,0.54200521,0.53363325
0.18691631,0.15762249,0.18738498,0.21745992,0.48942733,0.53656575,0.339374,0.34413171,0.47628279,0.4435096,0.41673329,0.42721019,0.42633424,0.45384427,0.40134863,0.37191815,0.40568515,0.59402003,0.44204457,0.31816214,0.340005,0.57272717,0.513699,0.63804906,0.500827,0.52774154,0.53583542,0.5242139,0.40115908,0.44447113,0.46261901,0.44807185,0.41583985,0.40010465,0.39328332,0.58092547,0.56211239,0.35656714,0.34774139,0.35689909,0.4935613,0.67934013,0.62452765,0.53343387,0.53461339,0.52215938
0.18264202,0.15868246,0.17602675,0.21830245,0.50734184,0.52177291,0.30178364,0.32896197,0.46618703,0.44361271,0.41306861,0.42440472,0.42690948,0.46409101,0.42221211,0.39937295,0.42643239,0.60439486,0.44439309,0.33882534,0.36063882,0.60949733,0.53241812,0.65129886,0.50915207,0.51009269,0.51785174,0.51290583,0.38425961,0.42405028,0.43650602,0.43292519,0.39608693,0.42495434,0.35533468,0.61583808,0.60372752,0.34977869,0.32980722,0.37350941,0.4993686,0.69449277,0.62559081,0.51866894,0.52869286,0.51025082
0.198867,0.16649757,0.19515147,0.22272567,0.50162405,0.5428371,0.33021475,0.34739639,0.46547729,0.43828166,0.42014547,0.42765612,0.43547147,0.47312776,0.43074193,0.39536621,0.43558496,0.60306065,0.44308279,0.34220621,0.36937673,0.61394753,0.53576433,0.64831007,0.51842981,0.51680147,0.51616014,0.51351669,0.40967865,0.43701571,0.46755336,0.43613292,0.42015677,0.42853684,0.39165054,0.60941003,0.59517952,0.36165658,0.34456081,0.37206062,0.5051588,0.6919634,0.64249612,0.51271026,0.51580496,0.51147978
0.17981152,0.14576184,0.17321292,0.21050688,0.48025169,0.52334368,0.31220795,0.32191865,0.49521783,0.45983794,0.43422125,0.40722194,0.40509565,0.45478902,0.39716466,0.36582742,0.4013411,0.57119597,0.41596861,0.32869319,0.34920789,0.56835719,0.50522663,0.62644465,0.49615291,0.48792086,0.48367319,0.48272375,0.39918993,0.40503505,0.45497415,0.43643575,0.41859998,0.39764904,0.37369692,0.56812016,0.55600136,0.33737578,0.32791016,0.35856368,0.47633361,0.67024391,0.61709292,0.48914366,0.49290802,0.48832835
0.18592345,0.14719194,0.18405944,0.22242459,0.48417081,0.53386516,0.32347418,0.32709064,0.46539402,0.44690362,0.42795957,0.4297881,0.43317119,0.46663616,0.4121019,0.37318512,0.42105928,0.58978299,0.44753437,0.34229781,0.36185302,0.58055563,0.49509143,0.63519132,0.49490609,0.50907966,0.51829992,0.51534765,0.38236189,0.41266758,0.44371062,0.42328072,0.40385648,0.41632455,0.38460315,0.58461372,0.55375004,0.35347093,0.34175682,0.36443987,0.47316429,0.68916395,0.63176763,0.52966659,0.51630213,0.50962511
0.18125571,0.14698893,0.17827521,0.21337931,0.48561836,0.51770123,0.32153153,0.33720269,0.48424108,0.44798706,0.41754955,0.42820141,0.43779645,0.47091295,0.4107583,0.38958445,0.42132076,0.59736822,0.44185134,0.34013522,0.35690772,0.5805826,0.50533404,0.61748086,0.49394731,0.499942,0.4931671,0.49778384,0.39695984,0.4301739,0.44687285,0.43671612,0.42147254,0.405868,0.36833906,0.5866704,0.5782148,0.34806767,0.33447858,0.35331688,0.48824877,0.6505958,0.60359056,0.49925676,0.50371357,0.49523957
0.17931679,0.13810868,0.16697489,0.21526783,0.46758376,0.5118268,0.32712801,0.31160919,0.47662165,0.44499037,0.41750271,0.41491558,0.41866517,0.45862045,0.39289471,0.36361877,0.40281139,0.59411329,0.45096826,0.3271503,0.35420778,0.58497569,0.50269962,0.61389774,0.47743424,0.52004804,0.51456048,0.51813252,0.38191705,0.41565739,0.44626062,0.4301898,0.39876942,0.40558645,0.37459697,0.59023412,0.57936523,0.33773652,0.32720228,0.35569299,0.48450117,0.66350591,0.6111323,0.51736413,0.52076385,0.50495133
0.1819107,0.1341715,0.17425443,0.23604219,0.49105486,0.5343699,0.33685371,0.33047318,0.47288378,0.44531642,0.42095567,0.43797373,0.4417533,0.46436558,0.41683008,0.38000981,0.41081179,0.59656508,0.45910355,0.34457036,0.36065167,0.58106232,0.52757779,0.64405892,0.50821202,0.53044525,0.52859464,0.52375912,0.39421962,0.43635983,0.45463194,0.43667013,0.41858185,0.41970668,0.39557995,0.59507521,0.57469298,0.33481116,0.33142512,0.37131769,0.50150168,0.69037547,0.62134799,0.52900319,0.52859141,0.51461124
0.18439763,0.13980954,0.17413843,0.19456701,0.46073744,0.50605033,0.31409605,0.30618842,0.47140051,0.43733219,0.40655838,0.41578053,0.41831868,0.4507557,0.40054101,0.36070648,0.40314073,0.58471428,0.42123167,0.34014908,0.35206613,0.57136858,0.52467466,0.64829156,0.49075949,0.5091833,0.51339821,0.51046733,0.37561732,0.41453883,0.42924207,0.42985229,0.39725362,0.39147372,0.37786692,0.57388619,0.56719242,0.33494522,0.30672039,0.35046785,0.48210013,0.68315222,0.61954158,0.51303026,0.50920647,0.50376925
0.19408614,0.14888519,0.18867287,0.22577301,0.49657394,0.54410004,0.30254469,0.3318166,0.46280153,0.44626671,0.42149523,0.42383803,0.42971546,0.46700908,0.41256103,0.37367657,0.41511247,0.58928279,0.44251952,0.32639373,0.37032418,0.56742247,0.51440617,0.63883872,0.51119831,0.52637295,0.52549458,0.528061,0.38805556,0.44544227,0.45522644,0.43586091,0.40152019,0.40183714,0.38824901,0.57523282,0.55009372,0.35741813,0.35699127,0.37233259,0.47797999,0.68006933,0.62494285,0.52356175,0.52828692,0.52256543
0.1853683,0.15446364,0.1818276,0.22854968,0.50986779,0.54919737,0.33677409,0.339113,0.46234821,0.43487874,0.40817793,0.43474747,0.43827751,0.46981096,0.42248602,0.37114498,0.43090748,0.60249229,0.4581309,0.33369528,0.35148641,0.59922546,0.49485546,0.61650319,0.49256066,0.50580983,0.51152552,0.50554155,0.40647658,0.43790715,0.44934191,0.43973936,0.41211491,0.41951047,0.39056332,0.59797386,0.57957044,0.34332307,0.32504256,0.35842557,0.48968772,0.67600962,0.612406,0.50784842,0.51174122,0.4981891
0.18323647,0.1450438,0.1794078,0.20858188,0.49446513,0.5395812,0.31154647,0.33930257,0.46887214,0.43893299,0.41259483,0.43533603,0.43519017,0.47147956,0.40822879,0.37982392,0.4166611,0.59235559,0.45013545,0.33828274,0.36129713,0.59108399,0.51670558,0.62101939,0.49758225,0.52355427,0.53073577,0.52891877,0.3854382,0.43245803,0.44077801,0.44321266,0.3966688,0.41012566,0.36484534,0.59670536,0.58379441,0.35383669,0.34614078,0.38276784,0.49932888,0.66437791,0.63144532,0.52846907,0.53586045,0.52039628
0.18265136,0.15289117,0.18467249,0.2202081,0.50176907,0.54197277,0.33164947,0.3483044,0.47710364,0.44676109,0.41922323,0.44019028,0.43872261,0.47166802,0.44423593,0.4136787,0.44713384,0.58464336,0.44854819,0.35906301,0.37526251,0.59860188,0.53617872,0.65207619,0.51726088,0.5187239,0.52953551,0.52332678,0.41634647,0.44726926,0.46308136,0.44136625,0.4253933,0.43692479,0.39820611,0.59665203,0.5868935,0.35897144,0.34211824,0.37326913,0.51501185,0.69264706,0.62810921,0.52747277,0.52706105,0.51782502
0.20229569,0.14648038,0.18675812,0.20757807,0.48101563,0.51780906,0.31169714,0.33105425,0.47840979,0.44721839,0.41514957,0.42787445,0.43000298,0.46159311,0.40833472,0.37419128,0.41165831,0.5838434,0.44461807,0.34620427,0.36436784,0.57570443,0.53827587,0.64448504,0.52400978,0.52782688,0.53163942,0.52987446,0.37874062,0.41104166,0.44821863,0.45573185,0.42112749,0.40273583,0.37631917,0.57972084,0.56790693,0.36221142,0.33145137,0.37938492,0.50633175,0.68557097,0.63498785,0.53058715,0.53556943,0.5132827
0.16907693,0.14669644,0.15901278,0.20977968,0.48206027,0.53249047,0.31555667,0.32532399,0.45341854,0.43540827,0.40804022,0.41804621,0.41891444,0.45828426,0.40343062,0.37145814,0.41502362,0.57762874,0.43280292,0.33414174,0.34285768,0.58293818,0.53352367,0.6534558,0.51060384,0.51945586,0.52064357,0.51683944,0.38181556,0.41005704,0.43657955,0.43348175,0.41079661,0.41173792,0.37013814,0.58239902,0.57866055,0.34065867,0.32210932,0.3602664,0.51440884,0.69426144,0.6313438,0.52071132,0.5231671,0.5165428
0.19405223,0.15075631,0.19392331,0.21366827,0.47129286,0.51336299,0.35458067,0.33292545,0.4857004,0.44586243,0.41375743,0.42853239,0.41932027,0.45836265,0.41330619,0.39001729,0.41646636,0.57826627,0.45674615,0.35088276,0.36064637,0.56418711,0.55245453,0.65847649,0.50350399,0.54121916,0.54752452,0.54713516,0.40490545,0.44416345,0.46545581,0.46330601,0.43352097,0.41424522,0.39752823,0.57066833,0.55553627,0.33262371,0.32659635,0.35976523,0.52809359,0.70033241,0.63184875,0.5456924,0.55497671,0.52707499
