"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys46","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys58","sys59","sys62"
0.12078147,0.11670919,0.11658687,0.11776115,0.1179626,0.11725629,0.12453612,0.15555338,0.16342533,0.11959101,0.07020286,0.10301891,0.11766863,0.13960866,0.14253659,0.14392504,0.12591565,0.0973312,0.07222579,0.09985888,0.13788638,0.13980347,0.1407243,0.12290322,0.12247891,0.10649408,0.14921841,0.14280677,0.15687865,0.15843267,0.12332864,0.14869149,0.15439253,0.14800299,0.15576573,0.14718854,0.13992071,0.14515555,0.1473636,0.14205353,0.15121376,0.14994853,0.16787219,0.08555966,0.14422753,0.13275839,0.11560993,0.13474176,0.11583374,0.12850137,0.13203835,0.15482337,0.15359745,0.12523125,0.14329755,0.14795001,0.14610299,0.12894312
0.11465934,0.10814787,0.10866963,0.11009667,0.11046248,0.10993021,0.12172858,0.15039434,0.15660222,0.11864252,0.07028416,0.09894567,0.12012474,0.14101429,0.14296482,0.14465295,0.11664311,0.09170863,0.06501554,0.09266292,0.12719366,0.13579296,0.13809774,0.11790628,0.11039407,0.10505672,0.14646251,0.13558802,0.14522009,0.14952483,0.12473735,0.1412702,0.14511177,0.14558904,0.14938089,0.14217925,0.1375178,0.140194,0.14098882,0.13578121,0.1458585,0.14441117,0.16343125,0.08279388,0.14405345,0.12994127,0.11445886,0.13155105,0.11357905,0.12581844,0.12442204,0.1469208,0.14725485,0.1266925,0.13768329,0.13977034,0.14440436,0.12505384
0.11784333,0.1134517,0.11185356,0.10864664,0.10912918,0.10871358,0.12399589,0.15254618,0.16529171,0.11769619,0.0657576,0.09473811,0.11502438,0.13952278,0.1430013,0.14473332,0.12172264,0.09458137,0.06585851,0.09488557,0.12948101,0.13761517,0.14124736,0.12134374,0.11270217,0.1053118,0.14746923,0.13648984,0.1483128,0.1523856,0.12170887,0.14477231,0.15138446,0.14777664,0.15406507,0.14452099,0.14087812,0.14204972,0.14400329,0.13966271,0.14601,0.14556054,0.16598451,0.07749755,0.14560132,0.13445046,0.11349987,0.13445421,0.11336449,0.12789073,0.12653571,0.14997813,0.15023058,0.12379893,0.13870671,0.14426883,0.14611111,0.12704227
0.11703295,0.11126804,0.10530624,0.10737123,0.10810892,0.1070088,0.12360069,0.15161582,0.16122052,0.11691157,0.06668693,0.09751937,0.1162892,0.13717262,0.14089471,0.14233587,0.11792057,0.08930144,0.06557387,0.09354364,0.13250593,0.1342639,0.13990138,0.11782342,0.11133855,0.09977976,0.14491405,0.13593011,0.14540141,0.14873164,0.12299127,0.13937184,0.14508967,0.14060071,0.1497816,0.13908757,0.13629049,0.14134145,0.14251516,0.13670463,0.1454642,0.14523957,0.16641582,0.07765219,0.14202538,0.13419687,0.11319194,0.13385039,0.10986593,0.12193351,0.12254106,0.14738565,0.14608507,0.12401046,0.13348647,0.13860899,0.14009927,0.12304477
0.11553686,0.10989025,0.10523536,0.10117774,0.10189802,0.10187542,0.12264017,0.14951288,0.15766761,0.11672123,0.0680744,0.09527459,0.11360533,0.13591772,0.13917853,0.14276178,0.11314089,0.0839828,0.06611453,0.09399342,0.12423278,0.13355489,0.13313901,0.11503545,0.10166326,0.09900867,0.14172812,0.12716045,0.14102694,0.14598855,0.1182535,0.13897055,0.14422862,0.14090683,0.14828596,0.13876859,0.13678245,0.13318578,0.13458855,0.12848776,0.14186123,0.14261728,0.16007736,0.0808682,0.14108687,0.12757856,0.11002621,0.12877058,0.11009626,0.12334754,0.1191712,0.14255236,0.1432339,0.12014572,0.13307025,0.13792054,0.13988683,0.12086662
0.11689078,0.11056774,0.10520877,0.11168919,0.11336954,0.11179952,0.12614447,0.15196881,0.16188478,0.11975359,0.06741203,0.09994942,0.11527129,0.13709762,0.14101005,0.14194913,0.12067605,0.09480755,0.06507329,0.09464592,0.12965575,0.13642138,0.13904325,0.11949259,0.108867,0.10254048,0.14850367,0.13768698,0.14549068,0.1497559,0.11862695,0.14552821,0.1499441,0.14737282,0.15244108,0.14588622,0.13896743,0.1383706,0.13997357,0.13408157,0.14925437,0.14570889,0.16692163,0.08014669,0.14102682,0.12941286,0.11350301,0.13345899,0.11271617,0.12530001,0.12285861,0.14845925,0.14798206,0.1219233,0.14070096,0.14436668,0.14592388,0.1297855
0.11859212,0.11031674,0.10586192,0.105123,0.1047141,0.1037679,0.12308488,0.15054576,0.16177895,0.11692196,0.06561608,0.09587901,0.11882075,0.14096717,0.14328191,0.14537524,0.11664307,0.09035947,0.06576926,0.09374606,0.1272804,0.13561514,0.13895203,0.12167479,0.1110138,0.10439205,0.1449984,0.1330617,0.14517303,0.14879374,0.12300127,0.13905612,0.14349805,0.14244345,0.1505167,0.14618632,0.13676447,0.13591191,0.13725674,0.13153539,0.14427147,0.14585292,0.16642559,0.07761655,0.14540801,0.12935969,0.11421797,0.13230238,0.11247935,0.12452362,0.12427542,0.14644459,0.14717433,0.12524806,0.13249019,0.13743206,0.14101024,0.12946143
0.11516578,0.11017245,0.11079446,0.10705214,0.10835092,0.107836,0.12093311,0.15015145,0.15802205,0.11774818,0.06646792,0.09656005,0.1227387,0.1395445,0.14311599,0.14510079,0.12852573,0.08809361,0.06564005,0.09514609,0.13633656,0.13895909,0.13700476,0.11590929,0.11762123,0.1040287,0.14217017,0.13820303,0.1527591,0.15534213,0.12683488,0.1418433,0.14751081,0.14169811,0.15235709,0.14441873,0.13927284,0.14346023,0.14480186,0.14054852,0.14316328,0.14570306,0.16227491,0.0795565,0.14393103,0.12961904,0.11111191,0.1343966,0.11341551,0.12655202,0.12828028,0.15321602,0.15256373,0.12829354,0.13820536,0.14186386,0.1407296,0.1246722
0.11783055,0.11055321,0.1072504,0.10664781,0.10801572,0.10721299,0.1264991,0.15050831,0.16030865,0.12017124,0.07036163,0.10087268,0.12041614,0.13905129,0.14243408,0.14300337,0.11750966,0.08523271,0.0655118,0.09238762,0.13360521,0.13439707,0.13775319,0.1174383,0.11603058,0.10061557,0.13996865,0.13330453,0.14957681,0.15384581,0.12251572,0.14424376,0.15162753,0.14678822,0.15589962,0.14987857,0.14081673,0.13989995,0.14058141,0.1367633,0.14820732,0.14603754,0.16397404,0.08416167,0.14405146,0.12918035,0.11304432,0.13372519,0.10880434,0.12179841,0.12285787,0.15075179,0.15064583,0.12379401,0.13992951,0.14609902,0.14538898,0.1322542
0.11740142,0.10956979,0.10885247,0.11122377,0.11147948,0.11094007,0.12267833,0.14738399,0.15754923,0.11900348,0.06784803,0.09355344,0.11864789,0.13641465,0.13914791,0.14208808,0.11677402,0.09644178,0.06323915,0.09079892,0.13115072,0.13490747,0.13907688,0.12153846,0.11079456,0.10703341,0.15100601,0.13766668,0.14581031,0.14951263,0.12476998,0.13736619,0.143892,0.13731058,0.15021401,0.14384913,0.14076564,0.1418283,0.1420763,0.13761264,0.14628155,0.14332076,0.16108222,0.07979248,0.14046857,0.13257509,0.1159296,0.13476442,0.1130488,0.12395263,0.12402936,0.14632342,0.14612564,0.12700498,0.13241184,0.13887508,0.13683699,0.12750153
