"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys27","sys28","sys30"
0.14969575,0.12899289,0.08005266,0.08544969,0.11412635,0.22415736,0.2185293,0.21772642,0.19390981,0.13482466,0.17797991,0.12324339,0.20342073,0.19511864,0.17148109,0.20139232,0.19283294,0.23535234,0.18624964,0.19030244,0.20595009,0.18088377,0.18817303,0.17267617,0.16829091,0.18216334,0.18946031,0.16987776
0.15398778,0.13805697,0.07654986,0.08065737,0.11802887,0.22693716,0.22111516,0.22241745,0.19955375,0.14338519,0.18368843,0.12550849,0.20673474,0.19451176,0.18563822,0.21156701,0.20266453,0.24534353,0.19194254,0.20048724,0.20972525,0.18323664,0.19096492,0.17475456,0.17169102,0.1895631,0.19638479,0.17679719
0.16411041,0.13959646,0.08157834,0.08525954,0.12388205,0.22064514,0.21675026,0.2132783,0.20186212,0.14714472,0.18056166,0.1305199,0.20675062,0.21043851,0.19724738,0.2158201,0.20917451,0.24564594,0.19264353,0.19986123,0.21581132,0.1865249,0.19267885,0.17553302,0.17412872,0.18813997,0.20191611,0.17464551
0.1434464,0.12859777,0.0781761,0.08199486,0.11448092,0.20657257,0.1998758,0.2017334,0.18343165,0.13735704,0.17200223,0.12186133,0.19025587,0.18256385,0.17331407,0.19863832,0.19413383,0.23472077,0.18735469,0.18755424,0.19529889,0.17646574,0.18362212,0.17301743,0.16007108,0.17545806,0.18676249,0.15986603
0.15607882,0.13219049,0.08093028,0.08328021,0.11868434,0.22000238,0.21463104,0.2122434,0.19961669,0.13760062,0.17827833,0.12446691,0.20275807,0.19171196,0.18327006,0.20446475,0.19806446,0.23865941,0.18614296,0.19844828,0.20560549,0.18514618,0.19306637,0.17718749,0.17063268,0.18826659,0.19973106,0.17071961
0.16079703,0.13389133,0.07852854,0.0826362,0.12037681,0.22146398,0.21615855,0.21297146,0.20050191,0.13928542,0.17641282,0.12751685,0.20365689,0.19780152,0.18578203,0.21110368,0.20775925,0.2439148,0.18742892,0.19673657,0.21215809,0.1828694,0.19299815,0.17038852,0.17138521,0.18645623,0.19900313,0.17116851
0.15131279,0.1332382,0.07951221,0.08245269,0.11551432,0.21691121,0.21151723,0.20993877,0.19003394,0.1417261,0.17198812,0.12238843,0.19178075,0.18866876,0.18076933,0.20476993,0.19333123,0.23352762,0.18528651,0.18982683,0.20159908,0.17565794,0.18288829,0.17265529,0.16842664,0.17948306,0.18874188,0.16669277
0.14818054,0.12993869,0.07816391,0.0832862,0.11417356,0.22385104,0.21923018,0.2149948,0.19011268,0.13604674,0.17489205,0.12093139,0.19551668,0.204095,0.19039547,0.20551073,0.20180369,0.23804037,0.19012556,0.19740048,0.20045532,0.18116001,0.19066894,0.17566154,0.16588987,0.17797158,0.19425822,0.16802732
0.14551988,0.12499227,0.07852992,0.0806668,0.11334975,0.20795643,0.20422677,0.20547658,0.18585551,0.12854828,0.17068677,0.12084557,0.19443105,0.1882582,0.1757284,0.19692381,0.18947831,0.22941676,0.18730791,0.18890061,0.19702416,0.18014726,0.18825956,0.16920317,0.158802,0.17578133,0.18900715,0.16350982
0.15038932,0.13318679,0.07891907,0.08296777,0.12108974,0.22202819,0.21664685,0.21482403,0.19857422,0.1412393,0.18243751,0.12351767,0.21149224,0.19507724,0.18241894,0.20786376,0.20581728,0.24519395,0.18868042,0.20037761,0.21305583,0.1828081,0.19119155,0.17421781,0.17506476,0.18407103,0.19480617,0.17270848
0.15346448,0.13520812,0.07855246,0.08238829,0.12100219,0.22264629,0.21725622,0.21610773,0.20275409,0.14207493,0.1798824,0.12488335,0.21184975,0.19724242,0.18152425,0.20688829,0.19837028,0.24047192,0.18574211,0.19749532,0.21357827,0.17994668,0.18898132,0.16695227,0.16881676,0.18659101,0.19222796,0.17179286
0.15268847,0.1334727,0.07614293,0.08095358,0.11595325,0.22357134,0.21778479,0.21670234,0.19583699,0.13641506,0.17621238,0.12632789,0.2029091,0.19557934,0.18343465,0.21205255,0.21089364,0.24894492,0.19029787,0.1942606,0.20491915,0.17692145,0.18513368,0.17650018,0.1738034,0.18281808,0.19485043,0.17029647
0.14291622,0.12646678,0.07700668,0.07859831,0.11343753,0.20353245,0.19658838,0.19729607,0.17701382,0.1337944,0.16532216,0.11737095,0.18492688,0.18430207,0.17229957,0.1942868,0.19000008,0.23096912,0.17715067,0.18423118,0.19204765,0.16983794,0.17718238,0.1621086,0.15539286,0.17061154,0.1819619,0.15857308
0.15186412,0.13108842,0.07797052,0.08210043,0.11508996,0.22163322,0.21702768,0.21622583,0.19850103,0.13651681,0.17657406,0.1279098,0.20596241,0.20281231,0.1873445,0.21066918,0.20744195,0.24333454,0.18947366,0.19669093,0.20994527,0.18284647,0.19018878,0.16796868,0.17061522,0.18302475,0.19415034,0.17024699
0.14887492,0.12939685,0.0799415,0.08232301,0.11459047,0.22482674,0.21918146,0.21829617,0.19159357,0.13660682,0.17924234,0.12267809,0.19860775,0.18866623,0.17085858,0.20316071,0.19195013,0.23888739,0.18339444,0.19184111,0.20078262,0.18262884,0.18867484,0.17095846,0.16820592,0.17684166,0.1894137,0.17240706
0.15233661,0.13357368,0.07889395,0.08136273,0.11933522,0.21951996,0.21453279,0.2124235,0.19417878,0.14262202,0.1788992,0.12748734,0.2022412,0.20405253,0.19214143,0.2089606,0.20258852,0.24384542,0.18878274,0.19502556,0.20489399,0.1852285,0.19397082,0.17571832,0.16880377,0.18553813,0.19534004,0.17279324
0.15478102,0.13645508,0.08026023,0.08506696,0.12244851,0.22461059,0.21849447,0.21916121,0.19748452,0.14295628,0.17969812,0.12452598,0.20739937,0.19631701,0.19140582,0.20451592,0.19985645,0.24476313,0.18464352,0.19494259,0.20407537,0.18422818,0.19032238,0.18229124,0.17530626,0.18239887,0.19278869,0.17271472
0.15692348,0.12996072,0.08049044,0.08585913,0.11594871,0.21604708,0.21079123,0.20977742,0.1963535,0.13804907,0.17474922,0.12455978,0.20269493,0.18749595,0.18183636,0.20748352,0.20534168,0.23975062,0.18680472,0.19379453,0.2058469,0.17839083,0.18698973,0.17696233,0.17018926,0.18392665,0.19466102,0.16618842
0.14870687,0.13153926,0.08199268,0.08761319,0.11443976,0.22609134,0.22136794,0.21949892,0.19997566,0.13655168,0.18045503,0.12344273,0.20283739,0.20128,0.18721186,0.20562677,0.19669126,0.24298201,0.18446496,0.19703575,0.20831508,0.18317579,0.19080637,0.1755869,0.16677746,0.18435809,0.19057526,0.17529685
0.14867563,0.13064684,0.07865576,0.08313678,0.11746312,0.22033103,0.21591273,0.21405679,0.1964256,0.13763243,0.17678891,0.12226954,0.20839601,0.20610658,0.1968507,0.20479431,0.20362607,0.24024763,0.18634562,0.19752029,0.20301359,0.18595468,0.19440739,0.17479478,0.16888167,0.17874972,0.19167464,0.16998759
0.15128912,0.13239922,0.07816094,0.08028965,0.11718753,0.22674067,0.22211596,0.21856984,0.20037811,0.13585752,0.17956882,0.12650692,0.20931728,0.19855887,0.18552073,0.20685264,0.20263854,0.24287676,0.18770172,0.1943699,0.20657208,0.17890859,0.18644814,0.17453611,0.16793224,0.1885917,0.19816832,0.17309409
0.15341801,0.13257977,0.08106395,0.08641449,0.11635658,0.22722082,0.2223804,0.21765405,0.19990232,0.13527468,0.17887944,0.12540559,0.20732017,0.20470392,0.18578768,0.20999558,0.20127759,0.24613041,0.1887223,0.19377425,0.20826614,0.18082606,0.18890496,0.17215581,0.16993397,0.18325504,0.19550302,0.17211316
