"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys46","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys58","sys59","sys62"
0.53823445,0.50619043,0.33709148,0.31419987,0.32501339,0.3304498,0.48234515,0.54617224,0.53846555,0.47355335,0.18958102,0.30162134,0.40416796,0.56276089,0.56740505,0.55459817,0.36979192,0.24291807,0.26627532,0.36865056,0.55008441,0.4878832,0.54057394,0.54026721,0.3036855,0.42578095,0.52847633,0.46422988,0.62851156,0.6200223,0.54262458,0.54715986,0.53716476,0.64592411,0.42841771,0.41482074,0.38010529,0.42613181,0.41063153,0.41213366,0.53530893,0.52389026,0.58118277,0.22712683,0.56119808,0.49178744,0.55610741,0.41416834,0.36266077,0.39625852,0.39168523,0.66918796,0.62083394,0.52400343,0.5491471,0.49636378,0.62022715,0.35015119
0.54505256,0.50200725,0.32971018,0.32750162,0.32469854,0.328459,0.48229829,0.53769609,0.51939649,0.47366828,0.19494019,0.29070372,0.40057073,0.56345636,0.55507449,0.53853703,0.36067287,0.23498834,0.24441915,0.34286058,0.53436543,0.49496353,0.54602365,0.53850629,0.2874335,0.41538969,0.49880804,0.44436826,0.603869,0.60588429,0.52490809,0.5457375,0.51777203,0.63717443,0.42804392,0.40910766,0.38168582,0.43778202,0.43752455,0.41275516,0.53124388,0.51660499,0.56969621,0.21853382,0.54255208,0.48429578,0.57733832,0.41459339,0.37451659,0.4106089,0.40749892,0.64575994,0.62262079,0.51923088,0.53452579,0.48129298,0.60134742,0.3614371
0.54329005,0.49286893,0.3186121,0.31942365,0.32596043,0.3331419,0.45024256,0.53881808,0.51803058,0.46103747,0.19845416,0.30819129,0.38611687,0.54764257,0.5521341,0.54873682,0.36396674,0.24974162,0.24496235,0.33398132,0.54044508,0.48505379,0.52621403,0.53390967,0.27809426,0.41695919,0.5052546,0.43310429,0.61361438,0.61979478,0.53471574,0.54388965,0.52059573,0.63221573,0.41881783,0.40367294,0.3765561,0.40994713,0.41199739,0.38992512,0.52558085,0.51982181,0.5663823,0.23972842,0.54875654,0.47144337,0.55006406,0.41746247,0.3755476,0.4092415,0.38531585,0.65315561,0.62573104,0.51912439,0.54037512,0.47633175,0.6004291,0.35664734
0.53635281,0.48263761,0.32299083,0.30273309,0.30606694,0.31445413,0.46304767,0.55046456,0.52952203,0.4722466,0.1893743,0.30144277,0.40864464,0.57816228,0.57428506,0.56129743,0.36831199,0.23003764,0.25032653,0.34913539,0.53640345,0.50407154,0.5394507,0.54500225,0.27733025,0.42830253,0.50935844,0.43751587,0.61151137,0.6151552,0.53736603,0.53767323,0.54980653,0.65283469,0.44851059,0.41918054,0.38992739,0.41806353,0.40139756,0.38380075,0.53832364,0.52711895,0.57056991,0.22294526,0.57389681,0.47710095,0.56140775,0.4123989,0.35849411,0.40463702,0.39886656,0.65920157,0.61834005,0.50983482,0.56179646,0.49738001,0.6309976,0.36880102
0.56225003,0.53048418,0.3295235,0.31346366,0.31338162,0.31060502,0.47981918,0.54453675,0.5258323,0.45478267,0.19105187,0.31507992,0.40738149,0.57794937,0.57280242,0.56148538,0.36769927,0.25918705,0.27193753,0.35689105,0.54776509,0.49086564,0.55732425,0.55275294,0.29667349,0.42987614,0.50809906,0.44274377,0.61681551,0.61565576,0.53652775,0.56107442,0.5519963,0.65473451,0.43279195,0.42819148,0.40581528,0.42719134,0.41781184,0.39235349,0.52576598,0.51681441,0.57099756,0.23591049,0.56330061,0.50733076,0.57119207,0.43789479,0.37824038,0.41899148,0.40081161,0.66599176,0.62288736,0.5280872,0.55355363,0.52407182,0.62915193,0.36922849
0.57388376,0.51741038,0.33416968,0.32723018,0.32775786,0.33591256,0.44918163,0.56300901,0.53304979,0.46651054,0.21258488,0.31829955,0.40953953,0.57859435,0.57623774,0.57419684,0.38476405,0.24223089,0.26451451,0.36622247,0.57123271,0.49776213,0.56661139,0.55811919,0.29785439,0.43061429,0.51986671,0.44719409,0.63519712,0.64224825,0.55221372,0.56012691,0.53761611,0.6454282,0.44988565,0.41686314,0.40689616,0.42836453,0.42262578,0.40420628,0.53914543,0.53607954,0.56747657,0.24000722,0.57392726,0.51294543,0.57951564,0.44677074,0.38823201,0.43890082,0.41741857,0.6730575,0.65427184,0.53596866,0.56798632,0.49767201,0.62252316,0.37352639
0.56529705,0.52242202,0.33385186,0.33226966,0.32870511,0.32780718,0.4607114,0.55806055,0.53244417,0.47611813,0.20187398,0.31481268,0.41251062,0.57722734,0.56253511,0.55316019,0.37944801,0.26122198,0.25407422,0.34971356,0.57098371,0.48760049,0.54658488,0.54225061,0.29510426,0.43284379,0.52494632,0.46674551,0.62630843,0.62540089,0.55959607,0.56999257,0.53957713,0.66246535,0.4471328,0.41756703,0.37955569,0.42679572,0.41342741,0.3998429,0.54323423,0.52546139,0.57513888,0.2297369,0.55383529,0.48069343,0.57713248,0.41034511,0.37458159,0.40000638,0.39301356,0.65957628,0.63784549,0.53470697,0.55929358,0.49992004,0.6384166,0.36777534
0.56074483,0.51110377,0.32469173,0.33904272,0.33555001,0.34957374,0.47742864,0.56540933,0.53139228,0.46005647,0.19446208,0.31455951,0.42528435,0.56200276,0.55559071,0.55554954,0.38007295,0.25817423,0.25712197,0.35570783,0.54425522,0.51186346,0.56119377,0.56915727,0.29301382,0.44963538,0.52975978,0.45979097,0.6389144,0.64428667,0.54910502,0.57042942,0.56825607,0.6570716,0.45209914,0.44211257,0.39670493,0.42557708,0.41861731,0.39654986,0.53527,0.54050473,0.58391609,0.23197185,0.556636,0.50327048,0.58233307,0.43585139,0.39339845,0.43721334,0.40488467,0.67324945,0.64274803,0.54380563,0.5614596,0.5156307,0.61895459,0.37662798
0.54155327,0.50354896,0.2998436,0.32412946,0.31947342,0.325774,0.4626952,0.5291584,0.51572418,0.46107983,0.20051238,0.29913612,0.39139342,0.55583646,0.55001216,0.54404154,0.35309634,0.24336124,0.2541908,0.34605941,0.53996779,0.4880949,0.52027885,0.53248274,0.28580914,0.41668855,0.49831441,0.42841221,0.61479967,0.61297535,0.53659188,0.55258381,0.53388551,0.64206559,0.43884704,0.4189104,0.39182825,0.4016942,0.39937114,0.38322127,0.52335608,0.51504253,0.56505228,0.21898946,0.54093961,0.46620321,0.54765479,0.39498024,0.36922819,0.41205434,0.38764318,0.65277239,0.61699666,0.5077862,0.55313006,0.4950484,0.60572923,0.38054294
0.56098627,0.51194915,0.33311372,0.3353666,0.32878193,0.34100426,0.48650048,0.55488909,0.51890896,0.47068316,0.1951017,0.31047193,0.40439456,0.55899201,0.55471655,0.54687219,0.37304848,0.26001488,0.26557961,0.3659193,0.54583596,0.50663942,0.55121174,0.55537184,0.29345322,0.43093323,0.54073379,0.45251511,0.61778927,0.6208215,0.56590125,0.55211062,0.54180067,0.64764525,0.4325054,0.42087935,0.37422493,0.4193495,0.41342808,0.39739041,0.53214861,0.52379421,0.57973993,0.25752878,0.55490433,0.50517843,0.57629673,0.43492323,0.38120603,0.42361847,0.39690485,0.64947621,0.61518128,0.54947832,0.56551571,0.50425426,0.61324492,0.35268798
