"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys27","sys28","sys30"
0.15004168,0.22836646,0.04894452,0.05458332,0.21501282,0.11806673,0.10176306,0.12437213,0.18766611,0.20933891,0.18529617,0.13391931,0.16980595,0.07544474,0.06772331,0.18237002,0.17323842,0.18607424,0.23401211,0.28384569,0.25338462,0.09454846,0.10069864,0.12971988,0.1335359,0.17770761,0.15798838,0.18110667
0.15281945,0.23743904,0.04928386,0.05359469,0.22697995,0.11816317,0.10126118,0.1249707,0.19174767,0.21375866,0.18667785,0.13753039,0.17561541,0.07609204,0.06796861,0.17968738,0.17221481,0.18418446,0.23414628,0.29626831,0.26149318,0.09423597,0.10050042,0.1348625,0.13884467,0.17752948,0.16308167,0.18523651
0.15644787,0.23784176,0.04904081,0.05462563,0.22588551,0.1220022,0.10427615,0.12904613,0.19415011,0.21481297,0.1897819,0.13935587,0.17560417,0.07820342,0.06941249,0.18687859,0.18154654,0.19186584,0.24022458,0.30004718,0.26987693,0.09632096,0.10384183,0.13185642,0.13492361,0.18092296,0.16476354,0.18738779
0.15083769,0.23589101,0.0468192,0.05422112,0.21628652,0.11839795,0.10285137,0.1254164,0.1903607,0.21539976,0.18913189,0.1378724,0.17399618,0.07592601,0.06789136,0.17853922,0.16928375,0.18289479,0.23393951,0.29182411,0.26045378,0.0915792,0.09811656,0.13186965,0.13813404,0.17390979,0.15948745,0.18543256
0.15207444,0.23355548,0.04820277,0.05165341,0.22474638,0.11777406,0.1038676,0.12505967,0.18873649,0.21188099,0.18497419,0.13386764,0.17252235,0.07865167,0.07091329,0.18265303,0.17582347,0.18707152,0.23800183,0.29674116,0.2598618,0.0944348,0.1020557,0.13236202,0.13575412,0.174681,0.16377691,0.18386441
0.1544408,0.22937869,0.0481469,0.05396073,0.21980655,0.11714706,0.10170465,0.12488812,0.19079669,0.20714249,0.18118948,0.1312118,0.17380811,0.07638823,0.06812969,0.18248677,0.17386323,0.1869093,0.23409267,0.28959217,0.25844049,0.0974973,0.10349152,0.12849885,0.13184204,0.17740097,0.16275351,0.1835288
0.15084593,0.240135,0.04711988,0.05317776,0.22790227,0.12246134,0.10255545,0.13028034,0.19275047,0.22037898,0.19528737,0.14200979,0.17893887,0.07979678,0.07214188,0.18561117,0.18167221,0.19103484,0.24233974,0.30531536,0.26895849,0.09928208,0.10560915,0.12978738,0.13314371,0.18168826,0.16390575,0.18868182
0.15424418,0.24153489,0.05069502,0.06001775,0.22873408,0.1238384,0.104124,0.13134857,0.19744683,0.21939017,0.19275842,0.13933509,0.18106011,0.08013202,0.07276036,0.18970564,0.18346328,0.19548822,0.24108687,0.3039733,0.27212199,0.09700062,0.10373996,0.13264017,0.13438177,0.18221452,0.16703545,0.19262083
0.15346997,0.23208503,0.04946308,0.05656146,0.22090537,0.11981451,0.10540398,0.12753052,0.19235508,0.2120643,0.19010303,0.13880821,0.17501576,0.07583924,0.06783717,0.19060006,0.18374866,0.19463516,0.23825994,0.29537897,0.26127965,0.09233555,0.0986428,0.12933718,0.13308432,0.17955802,0.16291382,0.1859625
0.14917817,0.22386944,0.04979198,0.05589889,0.21373891,0.1145467,0.09778458,0.1203424,0.18510495,0.20379934,0.17838803,0.12909848,0.16848986,0.07556425,0.06751732,0.17723342,0.16961841,0.18094525,0.2267377,0.28338962,0.24998186,0.09199362,0.09811253,0.12563171,0.13001653,0.17110618,0.15755093,0.17905976
0.1515854,0.2370586,0.04810973,0.05098419,0.22449921,0.12153531,0.10252613,0.13040168,0.188891,0.21534048,0.19055139,0.13865805,0.17221682,0.07716815,0.0689186,0.18488771,0.1801796,0.19074582,0.24196865,0.30105661,0.26642364,0.09477497,0.10177358,0.13359488,0.13638843,0.17505041,0.16160468,0.18437882
0.14650595,0.23349301,0.04981688,0.05691523,0.21351275,0.1180664,0.10128326,0.12535133,0.18867175,0.21137381,0.18587377,0.13555321,0.17307182,0.07280398,0.0655348,0.17866506,0.17158905,0.18374121,0.23258928,0.28907019,0.2563763,0.09441148,0.10059072,0.12952835,0.13414415,0.17261554,0.15913065,0.18319167
