"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys27","sys28","sys30"
0.60332865,0.45689491,0.34914966,0.37644346,0.43459976,0.70334218,0.69613141,0.72312909,0.61306519,0.47295865,0.59862785,0.40993747,0.63715069,0.57946748,0.5598404,0.6633608,0.6951993,0.71597041,0.65660441,0.69048902,0.60240049,0.60892071,0.62143941,0.61360255,0.65107287,0.60906333,0.6466255,0.63275716
0.60041412,0.45069722,0.34744696,0.36412443,0.42542749,0.7123483,0.69218836,0.71554542,0.61960281,0.46944296,0.60760892,0.41644597,0.6278793,0.58975659,0.58179465,0.6635585,0.69485877,0.71262935,0.67076883,0.70391931,0.60880057,0.61274963,0.63995911,0.61843062,0.66745422,0.61847968,0.64662104,0.63192447
0.58806854,0.45446491,0.36209607,0.39009735,0.44449976,0.67806543,0.67260625,0.6948191,0.60280585,0.48014763,0.59588146,0.42014831,0.61840764,0.5750853,0.55571372,0.66361563,0.70494357,0.70839574,0.66125925,0.67711847,0.58762092,0.61147541,0.63772107,0.60802414,0.65033361,0.59154765,0.63453185,0.63410122
0.57372685,0.47036566,0.35996331,0.38391043,0.42956767,0.71203238,0.69151428,0.70444349,0.61682397,0.46778498,0.60202522,0.39583089,0.62109203,0.5836671,0.55636716,0.64985474,0.68667712,0.70986678,0.67451247,0.6815504,0.58794932,0.60479927,0.63278578,0.60160243,0.64377668,0.60378131,0.63092537,0.61922489
0.5821891,0.44003479,0.36057517,0.37379211,0.43385365,0.68646357,0.67608732,0.7024499,0.62123722,0.45213741,0.60296316,0.41185741,0.60968702,0.5885442,0.56824845,0.6455991,0.6737053,0.704156,0.65165726,0.69077471,0.58111056,0.60637701,0.64136228,0.60171058,0.64304601,0.59935328,0.65521888,0.61744436
0.57151108,0.45402627,0.33779072,0.36468942,0.42431785,0.69800968,0.67926851,0.69493007,0.59581636,0.45020757,0.59021573,0.39781785,0.60701374,0.56882084,0.53916516,0.64167644,0.68377447,0.68860979,0.64317015,0.67740735,0.59699268,0.59075356,0.61708967,0.58910182,0.63889848,0.58111485,0.62421584,0.61480916
0.57015653,0.45563858,0.33835772,0.36544872,0.44219886,0.69805037,0.67909637,0.70365811,0.60191239,0.45685264,0.59177414,0.41096857,0.61417674,0.56966412,0.55515231,0.63258584,0.67823922,0.67356559,0.6449545,0.67990929,0.58522979,0.6070746,0.629676,0.59261417,0.64047353,0.57525368,0.64024715,0.6014906
0.59271869,0.47228382,0.33457011,0.35685163,0.45936883,0.70710385,0.70185941,0.71123738,0.62770133,0.47194309,0.61502667,0.415968,0.6302048,0.59286627,0.58330137,0.65296427,0.69263528,0.71597121,0.67647467,0.70128139,0.60049191,0.6149614,0.63966673,0.60446884,0.65645808,0.60748174,0.66209398,0.65336183
0.5896966,0.45708443,0.3391637,0.36133246,0.44883315,0.68618726,0.68274713,0.69369025,0.62131733,0.46676585,0.58771467,0.40538873,0.63927805,0.58910901,0.56066029,0.63437812,0.68357087,0.70329674,0.66042082,0.68898136,0.60139341,0.59692314,0.63319047,0.61382131,0.64493441,0.59985021,0.63401641,0.61298483
0.57398085,0.44983967,0.33909009,0.35211543,0.44036794,0.69677418,0.67857841,0.69527486,0.63718434,0.45989918,0.60238398,0.3949504,0.64203002,0.56896189,0.5448925,0.62987437,0.6874395,0.69071354,0.65579269,0.69690196,0.61992422,0.59584525,0.61628536,0.58626671,0.63132167,0.59026903,0.63337294,0.63567687
0.57636407,0.45859246,0.34648468,0.36173615,0.43691836,0.70156239,0.67949589,0.69913632,0.61403657,0.46895834,0.58273246,0.41103039,0.63258295,0.5529437,0.5350671,0.61922412,0.67193918,0.68358473,0.63825807,0.69512322,0.61909838,0.59369062,0.6075502,0.58543678,0.62657214,0.57203057,0.62339897,0.61885362
0.58998438,0.46288628,0.35181881,0.36345879,0.44439562,0.72335666,0.70496565,0.71508005,0.62664114,0.46381146,0.60186958,0.39748609,0.63752467,0.58956386,0.55973873,0.68064308,0.70892913,0.72716303,0.67302026,0.7011308,0.60084095,0.6038885,0.63617227,0.60362237,0.63886926,0.60205855,0.65948765,0.624562
0.59922366,0.46566483,0.37522194,0.38573677,0.45154219,0.70632158,0.6958196,0.70815186,0.61757837,0.46246877,0.60370356,0.38487632,0.641854,0.57010056,0.55035156,0.658994,0.68945067,0.71237345,0.658687,0.70143138,0.59355679,0.61684594,0.63468646,0.63059825,0.65915221,0.59112699,0.6481178,0.63020303
