"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys45","sys46","sys47","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys60","sys61","sys62","sys66","sys68","sys69","sys70","sys71","sys72","sys73","sys74","sys76","sys77","sys78","sys79","sys80","sys81","sys82","sys85","sys87","sys88"
0.12237173,0.13081625,0.09510162,0.11743041,0.1669584,0.0104762,0.07648528,0.04818637,0.03491799,0.13318228,0.1269291,0.13609319,0.09791319,0.13134397,0.13566334,0.09584201,0.10852314,0.1287712,0.07506807,0.0563952,0.06560021,0.07131191,0.07828372,0.0787201,0.08036044,0.07951987,0.09921623,0.00094645,0.10810316,0.10822138,0.11258903,0.04278054,0.04236208,0.00309878,0.09528163,0.09728299,0.10389357,0.09091028,0.08494734,0.08143956,0.09116375,0.07576426,0.09067015,0.111685,0.14703874,0.18213368,0.04794277,0.12645447,0.15229629,0.14142644,0.04604512,0.04955299,0.04398881,0.10610552,0.09856117,0.08806154,0.12154992,0.06047229,0.06426354,0.0628239,0.10221818,0.0968403,0.09567089,0.10411031,0.03284285,0.04042014,0.0228142,0.04059008,0.07729977,0.04101489,0.02030925,0.11520139,0.11464126,0.11441826,0.03033099,0.13495773,0.12156485,0.06487269
0.12410294,0.13599708,0.09987952,0.12174211,0.1638561,0.01046615,0.08505433,0.04970869,0.03705613,0.13108807,0.13191685,0.13555433,0.1054991,0.13498525,0.13798257,0.10348053,0.11778871,0.13251707,0.07849198,0.05782507,0.07100689,0.07578153,0.08228582,0.08217358,0.08359585,0.08313768,0.10515541,0.00101666,0.11405347,0.11418438,0.11667304,0.04495685,0.04451315,0.00300665,0.09958175,0.10182814,0.10798839,0.09640724,0.08971099,0.07597642,0.08751974,0.07548897,0.08640534,0.11303197,0.14086867,0.17181028,0.05140741,0.12397728,0.15238671,0.14377554,0.04913433,0.05277433,0.04529522,0.11123443,0.10024082,0.09193219,0.12652383,0.06075335,0.06437407,0.06292794,0.10390761,0.09727529,0.10135501,0.10927257,0.03261677,0.04263682,0.02345256,0.04167896,0.08057724,0.04280662,0.02203653,0.12233773,0.12130991,0.12132449,0.02971548,0.13392552,0.1265132,0.06764251
0.12103192,0.13273514,0.09875,0.11936919,0.15996915,0.01071335,0.08022905,0.05093424,0.0359565,0.13130449,0.13069351,0.13627052,0.1045969,0.1315497,0.13777244,0.10378315,0.11770574,0.13136809,0.08249715,0.0598981,0.06983879,0.07539626,0.08278737,0.08432619,0.08580983,0.08512177,0.10242372,0.00097544,0.1155519,0.11568009,0.11914921,0.04562897,0.04470783,0.00298454,0.09766027,0.09811117,0.10616165,0.0983535,0.09188142,0.07753151,0.09307588,0.07852257,0.09279487,0.11299334,0.14460993,0.17445523,0.05222577,0.12768587,0.15472007,0.14651094,0.05022203,0.05401748,0.04616205,0.11045742,0.09804844,0.09107413,0.12397251,0.0630526,0.06676255,0.0650958,0.10209093,0.09659804,0.10234747,0.11106521,0.03351877,0.04353703,0.02416067,0.0426482,0.08090368,0.04343447,0.02151996,0.12041318,0.1193455,0.11917236,0.03065527,0.13723389,0.12630135,0.0696322
0.11649154,0.13190908,0.09817896,0.11968686,0.15903742,0.01043489,0.08003316,0.04810512,0.0362457,0.12963605,0.12678512,0.13238664,0.10434583,0.13138565,0.13428082,0.10231661,0.11604656,0.12839825,0.07619626,0.05867792,0.06930882,0.07511362,0.08297799,0.08280561,0.08417394,0.08351082,0.10239153,0.00097468,0.11439012,0.11451609,0.11794558,0.04316905,0.0423021,0.00283897,0.0996498,0.10035059,0.10793066,0.09555381,0.0894133,0.0777538,0.09110671,0.07598241,0.0894808,0.11372687,0.14395118,0.1763219,0.05076548,0.12508793,0.15068396,0.14174529,0.04765339,0.05101301,0.04429596,0.10913339,0.10001297,0.09022568,0.12493459,0.06013392,0.06403161,0.06311916,0.10352994,0.09469346,0.1000979,0.10943533,0.03090363,0.04134063,0.02207354,0.04050339,0.07963573,0.04258027,0.02131982,0.12042874,0.11920629,0.11950082,0.02914284,0.13471817,0.12674577,0.07110647
0.12714979,0.13938235,0.10746071,0.12600037,0.16090913,0.01035947,0.08410906,0.05151813,0.03842444,0.13739337,0.13580625,0.14028185,0.1081677,0.13985732,0.14025019,0.10724153,0.1206145,0.13428706,0.08083437,0.06240999,0.07538447,0.07968984,0.08600284,0.08547715,0.08715078,0.08640547,0.10688433,0.00097056,0.11591974,0.11605946,0.121071,0.04209925,0.04155984,0.00298509,0.10067698,0.10421983,0.11030705,0.09901929,0.09289617,0.07926749,0.09519521,0.08274105,0.09444336,0.11978696,0.15191937,0.18239915,0.04822151,0.13127619,0.15830099,0.14797687,0.04799013,0.0513457,0.0463694,0.1141812,0.10194791,0.09439527,0.13233298,0.06440503,0.06795713,0.06636768,0.10752527,0.09725621,0.10482558,0.11157435,0.03225283,0.04010345,0.02133604,0.03994887,0.08479777,0.04620941,0.02331224,0.12654923,0.12639306,0.12549628,0.02786069,0.13859958,0.12713208,0.06796129
0.12370193,0.13531371,0.10059029,0.12095063,0.16432799,0.01069811,0.0831388,0.0504238,0.0375873,0.13493337,0.13365669,0.13885634,0.10729826,0.13531084,0.13910122,0.1065782,0.12087316,0.13279803,0.08009695,0.06116971,0.07377257,0.0791426,0.086189,0.08470599,0.08601649,0.0854648,0.10625754,0.00096964,0.11767244,0.11780178,0.12241016,0.04404811,0.04322628,0.00301794,0.10197538,0.10285533,0.11103531,0.09628039,0.08994377,0.07973127,0.09451256,0.07855866,0.09314653,0.11501211,0.14833231,0.17941648,0.04892627,0.12747667,0.15639979,0.14759108,0.05045904,0.05401543,0.04753847,0.11397959,0.10340135,0.09458645,0.12702541,0.06271595,0.06661648,0.06512022,0.10814879,0.0982338,0.10339672,0.11252869,0.03344366,0.04184638,0.02276818,0.04116946,0.08279976,0.04433709,0.02231243,0.12259129,0.12169414,0.12155742,0.03046825,0.13655711,0.12922768,0.06860261
0.1195435,0.13141982,0.09799367,0.12149418,0.15656959,0.01071332,0.08174972,0.04588168,0.03733602,0.13046311,0.13062477,0.13423124,0.10252201,0.13372152,0.13720969,0.10122179,0.11407384,0.13147564,0.07777405,0.05817908,0.07399756,0.07870217,0.08579811,0.08301317,0.08423807,0.08413629,0.10348091,0.00095988,0.11403295,0.1141584,0.1174522,0.04496014,0.04460116,0.00314819,0.0990822,0.10100655,0.107616,0.09524335,0.08895192,0.07380379,0.08910316,0.07156902,0.08860583,0.11017679,0.13764378,0.17431845,0.05014652,0.11856778,0.15077642,0.14095172,0.04969242,0.05264431,0.04472372,0.10961618,0.10032737,0.09134497,0.1246162,0.05804138,0.06097129,0.0600568,0.10348846,0.09330453,0.09982471,0.10887446,0.03210337,0.04278443,0.02298105,0.04254778,0.08092602,0.04335174,0.02172537,0.11997533,0.11915583,0.11893341,0.03000682,0.12842165,0.12286652,0.06592294
0.12227295,0.13332451,0.09872976,0.11944375,0.16539677,0.01046824,0.08403413,0.05042751,0.03688765,0.13758388,0.13293246,0.14087623,0.10673283,0.1331379,0.13875123,0.10497592,0.11903772,0.13259688,0.07782825,0.05775294,0.07345209,0.07828855,0.08371117,0.08447914,0.08575126,0.08540419,0.10446473,0.00094372,0.11593027,0.11605819,0.11889241,0.04059261,0.04034424,0.00270668,0.09950882,0.10205463,0.10864266,0.09574399,0.08903991,0.0815848,0.09064564,0.07529777,0.09016706,0.1122125,0.1464709,0.18280675,0.04912398,0.12991704,0.1574617,0.14836799,0.04778867,0.05153383,0.04549387,0.11198803,0.1026586,0.09328966,0.12412596,0.06266824,0.06628788,0.06450523,0.1068807,0.10014697,0.10233095,0.11161183,0.0317165,0.03838617,0.02115047,0.03815907,0.08199832,0.04340548,0.02218942,0.1239483,0.12254291,0.12293579,0.02866089,0.1381158,0.12682224,0.06845451
0.11878175,0.13284281,0.09687183,0.11535415,0.15841212,0.01052714,0.07897605,0.05216145,0.0348033,0.13062519,0.1300715,0.13234916,0.10259942,0.13136369,0.13696998,0.1010615,0.11393185,0.13229004,0.08013277,0.05808845,0.066825,0.07222508,0.07974873,0.08020647,0.08162507,0.08079552,0.10317172,0.00099891,0.11059508,0.1107159,0.1140954,0.04204348,0.04124497,0.0028515,0.09874491,0.09925225,0.10750944,0.0967327,0.0902023,0.07822291,0.08929487,0.07262531,0.08936263,0.11552054,0.14373749,0.17233211,0.04779415,0.12422978,0.15256913,0.14289882,0.04656484,0.0498742,0.044395,0.10992045,0.10224861,0.09125285,0.12066302,0.06427972,0.06812344,0.06613993,0.10642523,0.09770491,0.09914287,0.10673128,0.03160808,0.03970554,0.02203051,0.0394222,0.08187877,0.04329938,0.0210027,0.11723402,0.11646018,0.11658323,0.02814374,0.13239631,0.12880346,0.07080639
0.1181819,0.13002923,0.09635291,0.1173453,0.16081485,0.0105413,0.08123032,0.04800406,0.03550925,0.13323237,0.12838625,0.13519115,0.10263417,0.13079573,0.13428876,0.10124513,0.11356933,0.12805897,0.07776623,0.05864551,0.06718898,0.07303023,0.08116726,0.08101138,0.08248256,0.08195347,0.09953783,0.00095519,0.1115102,0.11163356,0.11467592,0.0419635,0.04137559,0.00293315,0.09411573,0.09776645,0.10390423,0.09367985,0.08776714,0.08017031,0.0921103,0.07676188,0.09132499,0.10936025,0.14470097,0.17976848,0.0494066,0.12649653,0.15348637,0.14241209,0.04710611,0.05033387,0.04474607,0.10946035,0.1000208,0.08953885,0.12205126,0.06143222,0.06445936,0.0624342,0.10187012,0.09802803,0.09729078,0.10677888,0.03286905,0.03953961,0.02183455,0.03951542,0.07750931,0.04252251,0.02187693,0.12133781,0.12053573,0.12036635,0.02989271,0.13731512,0.12231966,0.07073444
0.12087714,0.134632,0.09981766,0.12043058,0.15863118,0.01058293,0.08389697,0.05136801,0.03803225,0.13042104,0.12940217,0.13464606,0.10276613,0.13443838,0.13788855,0.10294337,0.11820661,0.13252988,0.0777689,0.05806127,0.07280423,0.07787364,0.08290576,0.08175362,0.08312013,0.08294309,0.10056836,0.00098677,0.11241525,0.1125414,0.11604723,0.04381204,0.0430424,0.00316547,0.09645841,0.09910232,0.10484626,0.09540821,0.08925579,0.07770833,0.09053797,0.07731067,0.09039304,0.1163152,0.1456738,0.17325058,0.05029139,0.12555271,0.1529999,0.14447005,0.04788458,0.05114404,0.04445828,0.10648951,0.09849853,0.08849984,0.1227399,0.06334082,0.06744063,0.06607146,0.10372521,0.09493015,0.10021058,0.10889041,0.03337753,0.04186224,0.02350104,0.0407964,0.08043248,0.04349683,0.02193697,0.11749804,0.11679689,0.11582398,0.02971947,0.13400481,0.12082059,0.07004094
0.12598573,0.13721396,0.10038631,0.12037672,0.16443429,0.01074462,0.07815444,0.05028551,0.03499564,0.13124004,0.13157066,0.13545185,0.10466798,0.13494106,0.13871996,0.10425663,0.11789149,0.13168738,0.0810427,0.06023816,0.06964779,0.07663292,0.08389642,0.08341192,0.08482078,0.08424732,0.10359865,0.00101648,0.11385137,0.11397965,0.11789489,0.04391029,0.04315223,0.00296675,0.1010428,0.1021058,0.10879154,0.09746774,0.09081368,0.07681364,0.09425277,0.07929546,0.09278763,0.11408118,0.14519213,0.17843638,0.04980198,0.12404001,0.15648997,0.14630086,0.04866704,0.05210032,0.04558882,0.11279054,0.10113365,0.09169028,0.12620243,0.06241551,0.06648682,0.06501551,0.10408492,0.09803202,0.10148338,0.10937236,0.03176552,0.04133823,0.02296383,0.04096629,0.08221824,0.04425266,0.02266053,0.12185871,0.1209372,0.12075369,0.02932147,0.13679257,0.12556724,0.07001461
0.12071252,0.13112457,0.09813537,0.11661323,0.16066182,0.01039708,0.0792163,0.04694239,0.03574096,0.12966357,0.1277676,0.13292816,0.09931419,0.1303015,0.13331436,0.09673798,0.10937372,0.12606569,0.07427759,0.05904774,0.06998706,0.07517453,0.07987434,0.08281843,0.084514,0.08404257,0.09909972,0.00093968,0.11357625,0.11370687,0.11703361,0.04267208,0.04235332,0.00288262,0.0975227,0.0973588,0.10641241,0.09219881,0.08652576,0.07826726,0.08951791,0.07544909,0.08813949,0.11130616,0.14382182,0.17587898,0.04816094,0.12565628,0.14897359,0.14056255,0.04650635,0.0497189,0.04402325,0.10862573,0.09777895,0.08879797,0.12238755,0.05912094,0.06260398,0.06135206,0.10131248,0.09600585,0.09957943,0.10916925,0.03550313,0.04071653,0.02118088,0.04036508,0.07984262,0.04270001,0.02221309,0.11626033,0.11548405,0.11587426,0.02832708,0.13592849,0.11982249,0.06650448
0.11891906,0.12829896,0.09452159,0.11421058,0.15692059,0.01034359,0.07927236,0.04695522,0.03481806,0.12912022,0.12569355,0.1336982,0.10041041,0.12867122,0.13352494,0.09813779,0.11071973,0.1276479,0.0765906,0.05631355,0.06809864,0.07361719,0.07955873,0.07875307,0.07996354,0.08000146,0.0998681,0.00094476,0.11162785,0.11174349,0.11682995,0.04348692,0.04307022,0.0028593,0.09456435,0.09653937,0.10318958,0.09350954,0.08735504,0.07880488,0.08755702,0.07196151,0.08688791,0.11271926,0.14127709,0.16922113,0.04711415,0.12734406,0.15006514,0.14277992,0.04782212,0.05062627,0.04547597,0.10623095,0.09770128,0.08708094,0.11934524,0.06023996,0.06349944,0.0615899,0.1043691,0.09338928,0.09846967,0.10817981,0.03556906,0.04088682,0.02307271,0.04080452,0.078098,0.04319972,0.02075438,0.11739201,0.11649725,0.11642133,0.03092455,0.13354044,0.12093288,0.06777777
