"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys45","sys46","sys47","sys48"
0.20495626,0.17373585,0.21209778,0.17086812,0.25188444,0.30221042,0.15494884,0.1859735,0.24533481,0.25401858,0.2338816,0.19920919,0.19817047,0.20106177,0.160062,0.21879567,0.16240955,0.32787757,0.28692669,0.25668991,0.21324909,0.32157294,0.28792846,0.32355458,0.3276231,0.2337059,0.23639911,0.23407982,0.21502238,0.20971958,0.13881243,0.16923721,0.17030188,0.17010869,0.18033228,0.32299964,0.31904156,0.15211454,0.14241,0.11291152,0.29622982,0.34745067,0.32734329,0.23148786,0.23468492,0.22757062
0.20979607,0.1752862,0.21434585,0.17316046,0.24292209,0.28852395,0.14761444,0.1595091,0.23413077,0.24594462,0.22919408,0.18760378,0.18640589,0.18588604,0.1531598,0.21141803,0.15625278,0.29544065,0.26014996,0.24028829,0.18850433,0.2855971,0.25469091,0.29936417,0.30751405,0.217459,0.2181985,0.21584169,0.20470419,0.1992545,0.13298725,0.15583048,0.15476628,0.16185813,0.1777966,0.29088269,0.28453643,0.14496396,0.13742791,0.11159574,0.27189364,0.32900685,0.30439301,0.21445747,0.21841942,0.20857399
0.21180341,0.17806987,0.21732077,0.18296111,0.25347106,0.30202518,0.15433819,0.17720877,0.25186816,0.26375094,0.23864404,0.19767565,0.19675057,0.202254,0.16325625,0.22549001,0.16443529,0.30732601,0.28547748,0.25008598,0.19938184,0.31297548,0.26486383,0.31345102,0.32611662,0.23826369,0.24468083,0.23913383,0.2090021,0.21028176,0.1435051,0.17017594,0.17530088,0.16824921,0.17687536,0.31733517,0.31059997,0.15585,0.14588866,0.11737877,0.29072808,0.33950889,0.33297754,0.23721416,0.241155,0.23502008
0.19910485,0.17437745,0.20587604,0.17791516,0.23512397,0.27571939,0.14543248,0.15781005,0.23919253,0.25382825,0.22810973,0.18001386,0.17834592,0.18306172,0.15117652,0.20957437,0.15477011,0.2978515,0.25899746,0.24134046,0.19315029,0.31095365,0.25902018,0.29455317,0.31314154,0.23060766,0.23320294,0.22832896,0.2010363,0.19876221,0.13885717,0.15561386,0.16522646,0.16384246,0.17457617,0.31430032,0.30976494,0.13813893,0.12924329,0.10790474,0.27826597,0.32141153,0.30851841,0.22856765,0.22884469,0.22072657
0.19661627,0.16440899,0.20094354,0.17511835,0.26257107,0.30825482,0.1518556,0.17215808,0.22533346,0.24405745,0.23296064,0.20568357,0.20388737,0.20394029,0.16223117,0.22370637,0.16379447,0.31875943,0.29201567,0.24264526,0.1941811,0.31118321,0.26437957,0.31321163,0.32540723,0.24387591,0.24484907,0.24416487,0.20979695,0.21107974,0.12575087,0.1579021,0.15844126,0.16848913,0.18055245,0.31431468,0.3097838,0.14779263,0.13688657,0.11164504,0.28309904,0.33816272,0.32359404,0.240649,0.24455027,0.23097157
0.21270242,0.1768636,0.21828719,0.17938379,0.26368026,0.30724811,0.16132086,0.18034268,0.23534076,0.24759192,0.23062373,0.19758289,0.19614544,0.19773661,0.16007561,0.22050994,0.16029774,0.3229299,0.28953364,0.25437653,0.20878661,0.31772268,0.27677156,0.31209338,0.31394371,0.23385889,0.23255199,0.23149138,0.21801589,0.21759827,0.14517976,0.1823078,0.17486337,0.17134079,0.18530083,0.32198589,0.31736163,0.16145808,0.15035912,0.11952311,0.29816139,0.33803903,0.31389612,0.22737459,0.23203581,0.22594141
0.20493553,0.1726963,0.20963356,0.17958845,0.25352254,0.29877793,0.15816748,0.16666872,0.23473961,0.23783434,0.22346344,0.19380565,0.19192618,0.19472298,0.16074536,0.22050613,0.16302108,0.31899775,0.28352095,0.24926148,0.20343903,0.31347198,0.27425342,0.31633028,0.31919182,0.2368196,0.23668237,0.23461953,0.21087706,0.20694467,0.13655147,0.15516883,0.1671255,0.16931884,0.18784486,0.31822572,0.31298501,0.14887042,0.13906882,0.11396235,0.29825273,0.33618194,0.32225296,0.23252249,0.23620069,0.23077957
0.204127,0.1753634,0.21013244,0.18975583,0.25306857,0.30596203,0.15889033,0.17997947,0.24732635,0.25328445,0.23597805,0.1949352,0.19342858,0.19927059,0.16233896,0.22846572,0.16363272,0.3217422,0.28200706,0.24762206,0.20126219,0.32403578,0.26744921,0.30583633,0.32003064,0.23610593,0.24005566,0.2352092,0.21287611,0.21755618,0.14252852,0.16921894,0.17462103,0.16542072,0.18467892,0.32817175,0.32418775,0.14929455,0.14092572,0.11408193,0.28748507,0.32830282,0.32802854,0.23400865,0.23537638,0.22852848
0.20359844,0.16934702,0.20879188,0.17885655,0.2602385,0.30887396,0.1572817,0.17746334,0.23101036,0.25018809,0.23031219,0.21633531,0.21415245,0.21427343,0.16333877,0.22631983,0.16308672,0.32374202,0.28951435,0.24834493,0.20269375,0.31137479,0.27214942,0.31483812,0.32813324,0.24046651,0.23909288,0.23727779,0.21291305,0.20767128,0.14045725,0.17201754,0.1684035,0.17082015,0.18576283,0.31399541,0.30911076,0.1591733,0.1505663,0.11907943,0.29725221,0.34597052,0.32295939,0.23579193,0.23855122,0.2296132
0.20117345,0.17079452,0.20679782,0.17444876,0.25260229,0.29067139,0.15558893,0.17217555,0.2248072,0.24573834,0.22817081,0.19173544,0.18982377,0.19709945,0.156357,0.21805115,0.1576502,0.31175837,0.2761535,0.23819115,0.18810032,0.31055333,0.26643837,0.30733231,0.31362346,0.22388839,0.22346473,0.22183149,0.21406274,0.20849257,0.13510898,0.16431074,0.16714268,0.16682484,0.18546288,0.31294248,0.31025404,0.14004708,0.12984406,0.10714467,0.29070709,0.33327504,0.31207231,0.21744431,0.22338764,0.21238081
0.220336,0.18829294,0.22614426,0.18569572,0.26728212,0.31977842,0.16235056,0.18605247,0.25925349,0.26571056,0.25338149,0.20776716,0.20707982,0.20861109,0.17071635,0.23493956,0.17260363,0.33361122,0.30075001,0.25924304,0.21133851,0.34144915,0.29234417,0.33252715,0.34282709,0.25287867,0.25477567,0.25280919,0.22570724,0.21860249,0.14167005,0.17333762,0.17486912,0.18410439,0.194607,0.34677997,0.34156494,0.16463596,0.15524956,0.12296779,0.31005149,0.36181654,0.34274975,0.25131298,0.25328943,0.24578387
0.20242852,0.17351839,0.20661825,0.17627907,0.25609609,0.29764499,0.16160539,0.17708069,0.24060291,0.24680264,0.2222007,0.20337939,0.20232148,0.20074692,0.1566944,0.21994225,0.15869193,0.31549337,0.28623454,0.25973226,0.21186602,0.31188808,0.27465352,0.31389745,0.33217882,0.25331687,0.25507517,0.25136934,0.21080193,0.20531473,0.13257911,0.16385783,0.16137842,0.16699881,0.17892487,0.31586203,0.31138781,0.15128967,0.14037177,0.11199573,0.29013004,0.3375361,0.33551583,0.24834303,0.25346063,0.23987014
0.20524196,0.17448983,0.21149651,0.18466659,0.2682442,0.31657189,0.15998405,0.19020485,0.24514928,0.25351196,0.22444938,0.19827962,0.19814425,0.19795832,0.17494522,0.23207422,0.17665086,0.32191853,0.29296734,0.26864711,0.21968112,0.30888861,0.28869298,0.32378417,0.33172046,0.24494931,0.24390753,0.24144965,0.22972578,0.22021021,0.13842025,0.17191115,0.17271065,0.17251713,0.19376132,0.31611085,0.3087215,0.15880276,0.14788181,0.11877756,0.29890962,0.34361199,0.33142264,0.23900516,0.24191229,0.22743808
0.19626854,0.16669088,0.20314861,0.17621849,0.25560414,0.30126844,0.16003221,0.16928348,0.22516075,0.24118903,0.23056076,0.20414162,0.20268854,0.2050981,0.16054847,0.21784477,0.16375526,0.32531082,0.28161301,0.23855298,0.19021221,0.30416328,0.26137354,0.30555742,0.31985442,0.22551077,0.22742269,0.2216685,0.21283417,0.2086965,0.13592789,0.16023065,0.16054328,0.17082568,0.18299591,0.30927692,0.30254027,0.15343029,0.14436122,0.1161167,0.29023537,0.33184044,0.32123098,0.22194964,0.22475658,0.21119175
0.2018687,0.16729275,0.20773553,0.16962705,0.24103744,0.28718372,0.15771892,0.16923468,0.23646095,0.23554914,0.21914043,0.18638433,0.18453998,0.18689169,0.15892655,0.21757488,0.16246722,0.30011616,0.26837442,0.24977729,0.20631032,0.30270397,0.28251528,0.32067522,0.31017369,0.22742388,0.23021176,0.22686269,0.19451373,0.1914311,0.13249812,0.15659335,0.16540703,0.15915948,0.18195188,0.30529238,0.30109386,0.14390931,0.13430182,0.11165308,0.29180191,0.34084529,0.31160096,0.22374213,0.2262805,0.22142277
0.20411283,0.18145498,0.20930944,0.16909491,0.25491684,0.2970436,0.14271807,0.1688049,0.24026214,0.24622527,0.23087167,0.19242046,0.19053721,0.19719901,0.15895003,0.21677013,0.1614057,0.30122496,0.26774009,0.24701452,0.20342059,0.3072595,0.25783991,0.30167733,0.309442,0.2241173,0.22810921,0.22256609,0.20835107,0.20975621,0.13463743,0.16676175,0.16073251,0.16927169,0.17409386,0.31230032,0.30707192,0.14881768,0.13908013,0.11231404,0.27115903,0.32710278,0.30746263,0.22272969,0.22300028,0.21230524
0.21421622,0.18451227,0.22021142,0.17956444,0.24356694,0.29749961,0.15735466,0.17141041,0.23995644,0.24862987,0.23089341,0.19615099,0.19371633,0.20070624,0.16209963,0.22741765,0.16141693,0.31539752,0.28124178,0.25423938,0.20882014,0.3119446,0.27187129,0.31397465,0.31707639,0.23135537,0.23370539,0.23041169,0.2129957,0.20438768,0.1374951,0.16718408,0.16885397,0.16956498,0.19030213,0.31695395,0.31060865,0.15221269,0.1415713,0.11198102,0.28850611,0.34104585,0.32027122,0.22763886,0.22943727,0.22747796
0.21092527,0.17953535,0.21604195,0.17594037,0.25614505,0.30335671,0.16179665,0.1813807,0.24529709,0.24721096,0.23106386,0.18973603,0.18817386,0.19052783,0.15903752,0.21703216,0.16221265,0.31948407,0.27696676,0.24678498,0.20217445,0.3201568,0.26441032,0.30960065,0.32681222,0.23710968,0.23885334,0.23562752,0.21498504,0.21620106,0.13925693,0.16384353,0.170422,0.16928216,0.18565896,0.32310774,0.3187718,0.1555985,0.14602015,0.11579794,0.29285017,0.33991058,0.32249984,0.23523233,0.23837836,0.22834136
0.19994057,0.17012283,0.20514337,0.16949634,0.24945063,0.29295232,0.14478469,0.1740059,0.23359897,0.24247568,0.23504262,0.20330689,0.20164339,0.20283655,0.1532436,0.21197857,0.15379522,0.31302629,0.27584327,0.24898573,0.20336229,0.31649923,0.26239983,0.30554685,0.32471874,0.23413935,0.2355287,0.23278079,0.21353244,0.20393103,0.13627691,0.1661039,0.16655527,0.16045003,0.1843615,0.32282132,0.31577888,0.15160232,0.14280035,0.11466659,0.28645448,0.3327551,0.32448512,0.23210344,0.23469559,0.2320576
0.20700042,0.17385685,0.21163542,0.18029206,0.2540459,0.31100371,0.15484451,0.17748871,0.24988325,0.25685304,0.24140127,0.20433928,0.20237429,0.20506898,0.15977853,0.22375796,0.16264637,0.31730846,0.28792545,0.24898378,0.20880694,0.32553251,0.28284581,0.33134648,0.33753166,0.24382408,0.24743606,0.2441743,0.21074709,0.20142725,0.14034284,0.16814854,0.1685145,0.16860541,0.18522699,0.32948143,0.32322522,0.14870069,0.14030736,0.11833234,0.2921835,0.36016977,0.33871657,0.24392173,0.24469331,0.24029677
0.21453484,0.18390849,0.2190897,0.18565589,0.26695271,0.31019235,0.14852039,0.17883686,0.2648605,0.27218169,0.24750727,0.20323084,0.20210945,0.20183022,0.16252933,0.22711839,0.16336788,0.31984585,0.28579867,0.25655627,0.20819334,0.32566852,0.28272964,0.32135864,0.33236506,0.24301682,0.24437809,0.24330857,0.21070875,0.2230495,0.13830904,0.17182711,0.17305544,0.17173862,0.17616404,0.33138228,0.32580121,0.15249403,0.1432265,0.11780867,0.29917908,0.34444058,0.32968975,0.23958285,0.24392912,0.23430005
0.21010961,0.16865626,0.21215986,0.19038276,0.25947348,0.31100888,0.1530744,0.17968781,0.24708796,0.25931647,0.23568983,0.21208459,0.2102381,0.21249821,0.16664257,0.22991115,0.16848782,0.32426972,0.2933669,0.26004801,0.21425352,0.32157245,0.28449286,0.32604794,0.33486199,0.2445851,0.24613847,0.24400508,0.21285452,0.21814143,0.14558023,0.17728992,0.17647642,0.17665749,0.18461133,0.32779111,0.32089927,0.15718007,0.14539794,0.11989062,0.29535026,0.34955462,0.33222387,0.24135693,0.24468372,0.23057772
0.20907141,0.17654448,0.215786,0.17943593,0.24722239,0.29817711,0.16487459,0.19363282,0.23427249,0.24166301,0.22781083,0.20185431,0.20084854,0.19931587,0.16386735,0.22266344,0.16591569,0.31544117,0.28500084,0.26294003,0.21660521,0.31013739,0.26574674,0.30191788,0.31515639,0.23890915,0.23899584,0.23830245,0.22213805,0.21680089,0.13726076,0.16905228,0.16357574,0.17119651,0.19505458,0.31400093,0.30997201,0.15887606,0.14878473,0.11522936,0.28353084,0.33090052,0.32087899,0.23222485,0.23846606,0.23432082
0.20352951,0.17162438,0.20850693,0.1735193,0.2462842,0.28472634,0.15121102,0.17573086,0.23533741,0.2459456,0.22780945,0.18636577,0.18423551,0.1900207,0.15133547,0.21252987,0.1540327,0.3052618,0.26658207,0.2397934,0.19430306,0.30549096,0.26155073,0.30478237,0.30884146,0.22883362,0.23138189,0.22605449,0.19867636,0.20020021,0.13641817,0.16394188,0.1659685,0.16715675,0.18004838,0.30798809,0.30475962,0.14610346,0.13415118,0.11137095,0.28111243,0.3243396,0.30691523,0.22728554,0.22684159,0.2205774
0.20912437,0.18168188,0.2157528,0.17703349,0.26247991,0.30975594,0.15940988,0.18272594,0.24334688,0.25540348,0.24229296,0.20581408,0.2044531,0.20238054,0.16800429,0.2335255,0.16800973,0.32760057,0.28924398,0.25829448,0.21465699,0.33142561,0.2808621,0.32226223,0.33143472,0.24241172,0.24323463,0.2419443,0.2252631,0.21662729,0.14335917,0.17438829,0.17393981,0.17274759,0.19162632,0.3353525,0.33097489,0.15547459,0.14558382,0.11512332,0.30415346,0.34647369,0.33104006,0.23894381,0.24310338,0.22963898
0.20359455,0.17549877,0.2092636,0.17212471,0.23815918,0.28716309,0.15703388,0.16641813,0.23994306,0.25012374,0.22764518,0.18890156,0.18756564,0.19079672,0.16172357,0.21948068,0.16216571,0.30530196,0.27377633,0.24464296,0.19758519,0.29714582,0.2638777,0.30580119,0.3106778,0.23454799,0.23527469,0.23207315,0.20725621,0.2053478,0.13793757,0.16720188,0.16444854,0.1704539,0.18697018,0.30059985,0.29460698,0.14301257,0.13495252,0.10900873,0.28652036,0.33556758,0.31309937,0.22849911,0.23388941,0.2238505
0.21090779,0.17864818,0.21666613,0.17751379,0.26560675,0.30516975,0.15025587,0.16365762,0.24535223,0.26023778,0.24306154,0.19864389,0.19706626,0.20038862,0.16349058,0.22513245,0.16492418,0.31107296,0.29001979,0.25390711,0.21198109,0.30635229,0.2774913,0.32201921,0.3159377,0.23665863,0.23741102,0.23700701,0.21383058,0.20489003,0.14175555,0.17375205,0.17570041,0.17208036,0.18206879,0.31273966,0.30580222,0.15669183,0.14721235,0.1173739,0.29634843,0.35335457,0.31402292,0.2329856,0.23816845,0.22596702
0.20510721,0.17243588,0.21021295,0.18683655,0.26773246,0.31174099,0.13931927,0.18211091,0.24143327,0.25452174,0.23584935,0.20627161,0.20517753,0.20559119,0.1569858,0.21609589,0.15805558,0.32236455,0.28766246,0.23605021,0.18982494,0.30857613,0.27502654,0.32076855,0.32676146,0.23416413,0.23580373,0.23203152,0.21101334,0.21829024,0.13432147,0.16221255,0.16240932,0.16592934,0.17981886,0.31235562,0.30826542,0.15241717,0.14263999,0.11725562,0.29965474,0.34181308,0.32558049,0.231388,0.23381705,0.22280831
0.20021293,0.17206428,0.20612266,0.18478507,0.26748208,0.3138911,0.15627814,0.18690695,0.2532568,0.26679593,0.24043234,0.2119245,0.21026316,0.21409256,0.16144697,0.22190678,0.16302122,0.32540383,0.29064933,0.25216492,0.20430072,0.32260163,0.27597209,0.32325959,0.33573839,0.25418009,0.25139161,0.25141814,0.21665186,0.22112501,0.14159045,0.17256354,0.16994197,0.17470834,0.19452804,0.32639475,0.32024667,0.15649731,0.14755591,0.11901965,0.29525445,0.34982019,0.33678321,0.24824391,0.25250615,0.24377538
0.19411957,0.17318956,0.19962824,0.18875652,0.24278828,0.28643442,0.17114007,0.1795428,0.24706489,0.24774722,0.2243941,0.18872165,0.18837611,0.18938957,0.16244207,0.2247961,0.16437651,0.31048062,0.2724911,0.24853875,0.20156584,0.30363292,0.26407104,0.30543853,0.32142907,0.23112368,0.23354432,0.22906526,0.20921248,0.21505529,0.13354298,0.15811446,0.15940976,0.17053341,0.17992003,0.30680824,0.30284169,0.13777639,0.13068053,0.10759918,0.27426095,0.33008236,0.32305722,0.22828705,0.23104022,0.2196542
0.21495365,0.18709093,0.22154251,0.18543355,0.25415117,0.2964696,0.15457765,0.18698584,0.23986768,0.24589658,0.23217148,0.19637896,0.19551247,0.20035285,0.15656476,0.21750994,0.15701748,0.32801641,0.28734233,0.24418131,0.19598071,0.32572269,0.27099156,0.31255637,0.33413177,0.24025632,0.24472909,0.23838778,0.21407577,0.21802798,0.135229,0.16471104,0.16851491,0.16574226,0.19044203,0.32911699,0.32390695,0.14967313,0.14135844,0.11517029,0.30127154,0.33802645,0.33782805,0.23581473,0.24163261,0.23085839
0.20981189,0.17627077,0.2140814,0.17862594,0.26457954,0.30500092,0.16414447,0.1776564,0.24474175,0.25042868,0.23236515,0.19576499,0.19443522,0.19731723,0.15696785,0.21572976,0.15853729,0.33382934,0.28948599,0.25170473,0.20195052,0.31757604,0.26167697,0.30206166,0.31464222,0.23305246,0.23295462,0.2319358,0.2200458,0.21181553,0.14280187,0.17356148,0.17148593,0.17029262,0.19451591,0.32419186,0.3168403,0.1521321,0.14044442,0.11205384,0.28049029,0.33055171,0.31420231,0.22813164,0.23210668,0.22107815
0.21939596,0.18321422,0.22454403,0.18921086,0.26606436,0.31640786,0.15437657,0.19007423,0.25778938,0.26175112,0.23900095,0.21217749,0.20944778,0.2137978,0.16507113,0.23153601,0.16578149,0.32941589,0.29656126,0.25938228,0.20882662,0.32934432,0.28615771,0.33052219,0.34059577,0.24994092,0.24979412,0.24835275,0.21806971,0.21899471,0.1431176,0.18355826,0.17928699,0.17194155,0.1953239,0.33232139,0.32830917,0.16197833,0.15090328,0.1230491,0.30560597,0.35649216,0.33530201,0.24676138,0.25030739,0.22981208
0.22096845,0.1859262,0.22710007,0.16983864,0.23842244,0.29651582,0.13985335,0.16520489,0.24354276,0.25628052,0.23686026,0.18623736,0.18532917,0.19132668,0.15590724,0.21802903,0.15904724,0.30665214,0.27156621,0.245475,0.1993333,0.2983037,0.263584,0.30815274,0.31232885,0.22572461,0.23294146,0.22716424,0.19883417,0.20155122,0.1414219,0.17089618,0.17369681,0.16288293,0.17681566,0.30290456,0.29797655,0.15720224,0.14650691,0.11555738,0.28448561,0.33773871,0.30825204,0.22666958,0.22789637,0.21616409
0.20607688,0.17448653,0.21166201,0.20015672,0.26226808,0.3189474,0.14605335,0.18280224,0.24568759,0.25668832,0.23048932,0.20177438,0.20163025,0.19840775,0.16286912,0.22440211,0.16743244,0.32397975,0.29515527,0.24448806,0.19708616,0.2969666,0.27653547,0.32252617,0.3231542,0.23036142,0.23258514,0.22858271,0.21063431,0.22964442,0.14090202,0.16828895,0.16951186,0.17536935,0.18212029,0.30113769,0.29607926,0.15645877,0.14843526,0.12034574,0.28658238,0.34729801,0.31999847,0.23177544,0.22943589,0.22386768
0.21704918,0.18237832,0.22124791,0.18302096,0.26027189,0.31324956,0.15483283,0.17601516,0.25384535,0.25867502,0.23689998,0.2016731,0.20019911,0.20316705,0.16698787,0.22405768,0.16788613,0.31681973,0.29933538,0.25265147,0.20163914,0.31431542,0.27584891,0.32179043,0.32582401,0.23865933,0.24246317,0.23906743,0.21205903,0.20639089,0.14325693,0.17516715,0.17591181,0.16950205,0.18343427,0.3194723,0.3120116,0.15603378,0.14724227,0.11475063,0.30078171,0.34594046,0.32820327,0.23750344,0.24096019,0.23376382
0.2001418,0.16539987,0.20504974,0.19088183,0.25581267,0.31460734,0.15826878,0.17482968,0.24061687,0.25655638,0.23674616,0.20108887,0.19942752,0.20075481,0.16057944,0.21979168,0.16157987,0.32059561,0.28982111,0.25171037,0.20281696,0.31017971,0.27583975,0.32209282,0.33133018,0.23903272,0.24203982,0.23804212,0.21458668,0.2109282,0.13611935,0.16472747,0.16428561,0.16386006,0.1821672,0.31566715,0.30852289,0.15511141,0.14691986,0.1135719,0.29425828,0.34943536,0.33240401,0.23738912,0.23793196,0.23210387
0.2075994,0.17506497,0.21222214,0.17735911,0.26477712,0.31037433,0.15317968,0.17162957,0.25288163,0.26431474,0.24225127,0.19956844,0.19768777,0.20419519,0.15633165,0.21912956,0.15886284,0.32415834,0.28814872,0.25444199,0.21002032,0.3221192,0.27773097,0.31505702,0.33181701,0.2399092,0.24295606,0.23986393,0.21584345,0.21428302,0.14143894,0.17943445,0.17742432,0.16580279,0.17924803,0.32734088,0.32152839,0.15577113,0.14643714,0.11598685,0.29085475,0.34020432,0.32605285,0.23845446,0.24047116,0.23524578
0.21158498,0.18149732,0.21712441,0.16582286,0.24952827,0.29495473,0.15466746,0.17239328,0.25363695,0.25665118,0.23756234,0.19730767,0.1966376,0.20219794,0.16916512,0.23017847,0.17135432,0.30598679,0.2791668,0.24959804,0.20418466,0.31750094,0.27627703,0.32032664,0.32255398,0.23960312,0.24144553,0.23877932,0.21132301,0.19803888,0.13920117,0.17143277,0.16924693,0.17474217,0.18381408,0.32056901,0.31643848,0.15142343,0.14013288,0.11648022,0.2956625,0.35124425,0.32373928,0.23771238,0.24136726,0.22936701
0.20521239,0.17098069,0.21098707,0.18222697,0.26700452,0.31044945,0.1508739,0.16782942,0.24016305,0.2496285,0.22540507,0.20038294,0.19875806,0.20271918,0.1599271,0.21977366,0.16032093,0.32649353,0.29591842,0.25352834,0.21162994,0.31710646,0.27764695,0.31752399,0.32432224,0.23412194,0.23263478,0.23154568,0.20818166,0.20689836,0.13677348,0.16496018,0.17192165,0.16486309,0.19039616,0.32381129,0.31675194,0.15440562,0.14276755,0.11412904,0.2911427,0.33968858,0.32653277,0.22691,0.23332154,0.21842711
0.21145881,0.17489985,0.21723297,0.18647935,0.24911738,0.30621953,0.14643604,0.1694686,0.24147908,0.24890339,0.22643666,0.20327829,0.20184538,0.19983976,0.16483343,0.22370163,0.16676246,0.31853451,0.28723012,0.24743168,0.20368782,0.30786398,0.27020412,0.31641854,0.32404592,0.23140532,0.23312063,0.23135033,0.20731227,0.21233814,0.13484071,0.16483208,0.16102909,0.17230459,0.17561928,0.3129351,0.30691939,0.15740317,0.15184728,0.11709921,0.29457601,0.35002539,0.32478713,0.23084333,0.23236491,0.22288677
0.2003446,0.16968551,0.20660293,0.17615023,0.25485108,0.31280523,0.15993974,0.18517542,0.24178196,0.25278814,0.23784295,0.20050622,0.19877378,0.2035704,0.16891203,0.22755641,0.1697527,0.3289222,0.29458449,0.25417105,0.2084893,0.32315763,0.27575149,0.32139927,0.326654,0.24813815,0.24970543,0.24503346,0.22012842,0.21727289,0.13996753,0.17316937,0.16710282,0.16882769,0.19736295,0.32780155,0.32330466,0.15458434,0.1433698,0.11400039,0.29472603,0.34520416,0.33588235,0.24410572,0.24449298,0.23187121
0.19756233,0.16501987,0.20217764,0.17274635,0.25734496,0.30736817,0.14409869,0.16615463,0.24215644,0.25332249,0.22973305,0.19954655,0.19798439,0.20307717,0.15678766,0.21513294,0.15938557,0.31497122,0.28204319,0.23886878,0.19186315,0.3123863,0.26688937,0.31622101,0.32100306,0.23115912,0.23468996,0.22889786,0.20115163,0.19456854,0.13911139,0.16696595,0.17169558,0.16838758,0.1759936,0.31825664,0.31138194,0.14456856,0.13511075,0.11351118,0.29081686,0.34295356,0.31937482,0.22968894,0.23040496,0.22283625
0.20087102,0.17460381,0.2070313,0.16810255,0.2466236,0.29144541,0.14887048,0.16977349,0.22732187,0.2371744,0.2196225,0.18747963,0.18528267,0.18960671,0.16311689,0.2237255,0.16451514,0.3015486,0.2612282,0.24713347,0.20081886,0.29768109,0.25582318,0.29691982,0.31186656,0.22490548,0.22646166,0.22351304,0.2042872,0.2054832,0.13068346,0.16770935,0.16634521,0.16660398,0.16945399,0.30329134,0.2957357,0.15146052,0.14073466,0.11019762,0.28699184,0.32281697,0.31721479,0.22083971,0.22572461,0.21855117
0.21279084,0.17293874,0.218491,0.18642741,0.26636291,0.31512024,0.16121267,0.17952449,0.23936817,0.25312431,0.23472443,0.21053374,0.20970113,0.20944902,0.16658977,0.22860653,0.16779456,0.33296111,0.29218305,0.24620605,0.19994803,0.32376246,0.26802967,0.31071587,0.33163632,0.23938306,0.2382956,0.23778039,0.22035189,0.21935832,0.14316354,0.16712243,0.17087239,0.17220751,0.18361374,0.32773542,0.32086948,0.16182346,0.15377045,0.11821396,0.28766048,0.3417368,0.34017586,0.2327391,0.23939434,0.22827158
0.20609746,0.1741363,0.21290294,0.18643355,0.26400816,0.30573892,0.15141125,0.17074322,0.24389443,0.26001039,0.23533126,0.20631701,0.20467828,0.20362767,0.16388032,0.22538205,0.16633261,0.32749823,0.29579293,0.26042576,0.21543588,0.30794494,0.27660083,0.31799599,0.32445873,0.24242877,0.24344811,0.24083949,0.2215715,0.21460836,0.13531413,0.16763903,0.16357223,0.17632055,0.1931492,0.31238912,0.30756736,0.15187076,0.14259411,0.11369563,0.29613208,0.34388727,0.31958303,0.24058478,0.24189909,0.23576017
0.20728726,0.17754031,0.21379171,0.17891469,0.25624468,0.30180491,0.1494872,0.17723978,0.2334164,0.24793247,0.22747408,0.19328402,0.19145567,0.19382634,0.15630094,0.21414868,0.15798921,0.31645372,0.27714479,0.23916115,0.19251116,0.31223574,0.26430868,0.31111294,0.31756933,0.22768356,0.22994167,0.22698645,0.21605632,0.21558396,0.13891387,0.16733062,0.16805698,0.16049567,0.18540651,0.31514366,0.31198074,0.15075191,0.14344458,0.1153098,0.28705912,0.33468059,0.31416651,0.2233948,0.22700346,0.2112364
0.20857323,0.17930409,0.21420724,0.17123672,0.25989351,0.30401379,0.14596856,0.15689928,0.2473634,0.26021808,0.23970548,0.1948344,0.19389328,0.19802902,0.15719793,0.21765976,0.15977242,0.31060423,0.28466638,0.24792748,0.20322605,0.30580201,0.28629751,0.32881356,0.32665093,0.23605546,0.23821771,0.23425219,0.20019106,0.19744404,0.14147112,0.17383802,0.18014297,0.16148637,0.16962177,0.30705694,0.30360484,0.15071057,0.13912639,0.11773422,0.30083457,0.35371272,0.32933242,0.23220091,0.23577349,0.22247458
0.20192861,0.16684534,0.20615257,0.17788441,0.25899636,0.31587762,0.16145584,0.18776185,0.24609298,0.25147965,0.23426928,0.20537383,0.20443632,0.20675207,0.17143316,0.23446105,0.17342481,0.32274676,0.29660076,0.26264228,0.21585959,0.32435075,0.27522872,0.3151483,0.32143539,0.2401419,0.24192856,0.24023845,0.21516587,0.21572495,0.14024083,0.17190875,0.16834791,0.18187778,0.18227489,0.32631806,0.32313167,0.15137422,0.14039998,0.11502449,0.28807063,0.34240935,0.31720563,0.2389489,0.23990546,0.22802619
0.2134089,0.18210588,0.21818785,0.18568999,0.26632173,0.31016295,0.15744753,0.17429684,0.25281655,0.26109084,0.24098306,0.20145455,0.20024242,0.20391363,0.17116074,0.23684604,0.17251357,0.32165921,0.29052836,0.2460894,0.1999345,0.3182634,0.26728139,0.31859669,0.32707177,0.2361893,0.23648556,0.2338358,0.22780193,0.21350456,0.14485874,0.17422239,0.17630079,0.18360895,0.19436189,0.3202163,0.31654674,0.15524461,0.14565801,0.11507767,0.3046047,0.35212342,0.33822118,0.23130143,0.23670432,0.22140274
