"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34"
0.56970696,0.5438531,0.41757928,0.50172818,0.35308816,0.06062092,0.4853338,0.50561167,0.45809869,0.55885987,0.38346556,0.40534079,0.53591905,0.4853597,0.57343455,0.48697144,0.43271818,0.5087283,0.53179611,0.70415375,0.47022809,0.51039157,0.56211143,0.53489288,0.60167829,0.56461423,0.47935975,0.56743549,0.41517699,0.38740647,0.34958459,0.50432958,0.49705315,0.44551269
0.59575185,0.54612553,0.43415659,0.51361589,0.36537054,0.04849657,0.46237696,0.4961999,0.46355917,0.55119062,0.3838073,0.41289866,0.55430261,0.51309838,0.58155895,0.4953186,0.42144298,0.50956615,0.52980535,0.69673839,0.47002715,0.51052845,0.55709863,0.52581227,0.61008573,0.55266388,0.46303593,0.55391467,0.40553265,0.39336036,0.35852401,0.51135882,0.4918636,0.45223325
0.56879655,0.53890534,0.42600146,0.5025257,0.34835645,0.05430703,0.45698997,0.46895254,0.46487315,0.54966236,0.36903829,0.39719463,0.53850763,0.48289771,0.56254028,0.49338499,0.44194753,0.51636063,0.50824675,0.70782777,0.45695253,0.512136,0.55708976,0.51917062,0.60056089,0.55215048,0.45582976,0.56859907,0.41805116,0.39732679,0.36426468,0.49986298,0.49081436,0.43866653
0.57851186,0.52771761,0.42558495,0.49561845,0.35006253,0.05994782,0.46547984,0.49120582,0.44195874,0.531568,0.38268113,0.41839852,0.52534898,0.48959635,0.56674088,0.50178336,0.42575532,0.52735382,0.49787793,0.68802062,0.45924143,0.49204166,0.55675083,0.52209918,0.58215368,0.55758038,0.46427691,0.56839943,0.43908322,0.40690764,0.36836544,0.49944983,0.49112022,0.45021435
0.59227729,0.55176981,0.44081937,0.52179644,0.35154263,0.0756272,0.48199846,0.4898125,0.47015284,0.55644978,0.39007431,0.42244258,0.54340057,0.49186539,0.57758727,0.51601637,0.462239,0.5342939,0.52115965,0.70798617,0.48082769,0.52619844,0.55107555,0.52918031,0.57660792,0.5589394,0.46404923,0.56624513,0.4256122,0.41324123,0.37056245,0.49708574,0.49338201,0.44846583
0.61329822,0.53576497,0.46061805,0.53550696,0.38602201,0.06098651,0.46916922,0.49454443,0.45408362,0.54660889,0.38934327,0.41371347,0.55943387,0.52054099,0.59994593,0.51910697,0.43979021,0.54209444,0.53978035,0.72016336,0.45535087,0.49735219,0.57511762,0.55645265,0.61430055,0.57258362,0.47021756,0.57920874,0.43282057,0.42762796,0.37970421,0.5177815,0.4966226,0.47569945
0.56954253,0.54218455,0.40986023,0.47749785,0.33837898,0.05134825,0.46615804,0.50198414,0.45462579,0.55041078,0.37171317,0.40677704,0.55039051,0.50118801,0.5782358,0.48107903,0.41351302,0.4978348,0.5010251,0.69341552,0.45839579,0.50160358,0.53282847,0.49458186,0.5851401,0.52932221,0.44286513,0.55124403,0.39904244,0.38145644,0.34590135,0.49459342,0.48635656,0.45173489
0.60086072,0.55142209,0.45139922,0.52617164,0.35951703,0.06146908,0.48084196,0.50536191,0.45069434,0.55569507,0.3812135,0.41813366,0.52852294,0.49154766,0.56342643,0.51820824,0.42729255,0.52788389,0.52436523,0.69734675,0.48455516,0.53184138,0.56197487,0.53049672,0.629219,0.57936943,0.47940755,0.58659674,0.4319647,0.41470138,0.36851621,0.50685918,0.49829485,0.465582
0.60306173,0.5600979,0.44229547,0.51386352,0.37543826,0.06811036,0.47825984,0.5047059,0.45796468,0.57251693,0.38622409,0.41533221,0.55752425,0.52309308,0.60255318,0.5175082,0.44074627,0.52165853,0.53864562,0.70988491,0.4829848,0.52187258,0.56994797,0.5328428,0.5957706,0.57455637,0.47373499,0.58218451,0.41515542,0.39684677,0.35477243,0.51405607,0.50171657,0.45359958
0.6104276,0.5799314,0.45898611,0.53499921,0.38951177,0.06052356,0.48063546,0.51066539,0.47257572,0.58261482,0.38866018,0.42105183,0.56938279,0.51542332,0.60374317,0.52186617,0.45190604,0.54511312,0.54187059,0.70361922,0.50062639,0.55106526,0.58214014,0.54640275,0.60598215,0.57360954,0.47562703,0.57879502,0.44084036,0.41887278,0.39255385,0.50742141,0.50086325,0.43412459
