"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys45","sys46","sys47","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys60","sys61","sys62","sys66","sys68","sys69","sys70","sys71","sys72","sys73","sys74","sys76","sys77","sys78","sys79","sys80","sys81","sys82","sys85","sys87","sys88"
0.46258244,0.53834784,0.46784176,0.50269815,0.45685272,0.40402386,0.50000844,0.40039315,0.29265506,0.50621608,0.31966419,0.56920985,0.32698918,0.60937489,0.53879452,0.3367191,0.45141638,0.52313798,0.33835769,0.25667561,0.31277869,0.2913227,0.27826494,0.64366518,0.63999055,0.66032987,0.3774046,0.01121621,0.6095297,0.59854855,0.52223257,0.41863477,0.47153153,0.06036702,0.41789335,0.3644134,0.45982039,0.35405875,0.33694737,0.44570658,0.57867596,0.23459063,0.57859787,0.43212963,0.58598052,0.5080808,0.22755205,0.43834407,0.58574262,0.5648336,0.44893522,0.46353491,0.4522241,0.27193142,0.18610673,0.27194432,0.49020597,0.58422456,0.66287611,0.61958427,0.2830989,0.45798702,0.67529092,0.6775865,0.44816356,0.42570233,0.15052233,0.51059259,0.26234305,0.3191876,0.30474752,0.36752881,0.40567461,0.42364026,0.38929351,0.53835972,0.47316744,0.65284137
0.4471724,0.49770737,0.44495367,0.47428475,0.43167719,0.365451,0.48210902,0.4206403,0.29183194,0.49267407,0.30961594,0.54632826,0.29830798,0.59184028,0.49945595,0.31351927,0.42140422,0.50537229,0.32614439,0.23755044,0.30934354,0.28725724,0.27042981,0.62561315,0.62814845,0.63581614,0.36098271,0.01364084,0.58378205,0.58471503,0.49151869,0.42180486,0.47202489,0.05164621,0.38841315,0.35897205,0.46257452,0.35055701,0.32523129,0.4357315,0.5684394,0.22393681,0.5690992,0.39343142,0.54693979,0.49683215,0.23839539,0.42496397,0.58385562,0.55079414,0.42438845,0.4274742,0.42918356,0.25446133,0.15629787,0.25663038,0.46270088,0.61290283,0.69683453,0.64339951,0.24741017,0.43946622,0.63933768,0.6533071,0.45864738,0.42202867,0.14255105,0.49343391,0.24035855,0.28101328,0.26564475,0.3610438,0.38738151,0.41388282,0.38243756,0.52089088,0.4483607,0.62492751
0.46254788,0.52217191,0.4580128,0.49408166,0.44227526,0.40028659,0.48926778,0.3943259,0.28628287,0.50468746,0.31370677,0.56541759,0.30151791,0.6054784,0.52890798,0.31003772,0.42287326,0.51883466,0.33085904,0.24058954,0.31234591,0.28829593,0.27962922,0.5915037,0.59407631,0.61821459,0.37233147,0.01334453,0.60070163,0.60844249,0.51220442,0.41460664,0.45879435,0.05374075,0.4081017,0.35017567,0.44961269,0.34700885,0.33294669,0.43839585,0.58167567,0.23792994,0.58544728,0.42235081,0.56300685,0.48615366,0.24797133,0.43327083,0.60699678,0.56339973,0.43026922,0.44125109,0.41669204,0.26129535,0.17274265,0.26687339,0.47733303,0.59020127,0.68626364,0.63520998,0.27043659,0.46230547,0.6333736,0.65095023,0.46585765,0.41390393,0.15088123,0.4837852,0.25336797,0.30305184,0.29095875,0.36584886,0.39752489,0.42469872,0.38382501,0.5274628,0.46614579,0.64565129
0.44949672,0.52087181,0.44411238,0.50274557,0.45949649,0.391474,0.4628726,0.39189945,0.27234344,0.52512589,0.30478205,0.56990708,0.30250058,0.61846369,0.51406819,0.32636886,0.42703692,0.50080411,0.32136497,0.25011215,0.28945392,0.27402284,0.26368875,0.6073832,0.60882833,0.61820848,0.35392526,0.01129103,0.58091552,0.58441244,0.51989643,0.39298417,0.44110896,0.05709582,0.39280004,0.34430754,0.43417935,0.33534086,0.31739024,0.43839902,0.57794545,0.24836972,0.57439687,0.40340318,0.58013532,0.5144504,0.25254683,0.4244959,0.61554228,0.57160038,0.42314534,0.42831904,0.41688842,0.25273034,0.16488856,0.25425755,0.45765141,0.59168833,0.69047521,0.63865589,0.26796522,0.44515577,0.63187927,0.64419581,0.42700358,0.38623418,0.14686135,0.47139393,0.24611774,0.28194099,0.27037315,0.38045245,0.40196832,0.42880868,0.38123208,0.51523381,0.46704356,0.63808376
0.49379542,0.54813058,0.50440616,0.54012812,0.44740696,0.39043184,0.4777399,0.41730036,0.29452776,0.51403568,0.33270909,0.58552788,0.30752619,0.6120771,0.54037076,0.3247348,0.44625438,0.5286699,0.34086407,0.27738873,0.31952641,0.29793026,0.28702961,0.61148741,0.61282038,0.62427095,0.39130484,0.01191766,0.5982244,0.58895806,0.52093602,0.40686316,0.46739441,0.06503836,0.43366572,0.36766691,0.48080969,0.38192163,0.35726505,0.46694469,0.57567942,0.2446693,0.57565461,0.43427914,0.5821072,0.53020083,0.23315309,0.43489026,0.60518452,0.5815974,0.43411787,0.44853027,0.44124785,0.28427657,0.17879806,0.2887824,0.52174076,0.61590686,0.68904323,0.64898744,0.29619188,0.46149307,0.6785734,0.68028419,0.44879328,0.41383343,0.15852813,0.50630104,0.27856188,0.34444947,0.3156852,0.37002073,0.40368076,0.42659788,0.38865187,0.52462927,0.48857631,0.65036471
0.44824099,0.50392672,0.45951599,0.50952678,0.44732243,0.37259167,0.45186555,0.39591806,0.28572923,0.48839905,0.29962175,0.55382792,0.31290436,0.59340752,0.51829929,0.32188229,0.43238856,0.50674653,0.31769969,0.24682921,0.31194165,0.28876105,0.28260981,0.63237047,0.63502259,0.64707492,0.35901803,0.01207484,0.60706121,0.60822569,0.51614681,0.42441179,0.47827567,0.06059671,0.40373086,0.35891299,0.45712363,0.34300355,0.32580892,0.41014934,0.55794799,0.22223209,0.55298472,0.40688242,0.54686329,0.48977254,0.23403613,0.41534534,0.59362726,0.57479471,0.43254341,0.44070783,0.4256508,0.25439795,0.17775654,0.25189822,0.47949694,0.59466674,0.68964267,0.63112056,0.26034852,0.44490656,0.62534295,0.64574466,0.47007208,0.42338185,0.15468721,0.51373385,0.24745161,0.30285056,0.27860943,0.34957435,0.38040786,0.40163527,0.3894832,0.51525425,0.47048934,0.62791723
0.47130153,0.54590953,0.46528574,0.53464693,0.46145756,0.40105201,0.45630456,0.40273296,0.28166009,0.5249959,0.33753816,0.57537801,0.32138499,0.63907372,0.56029784,0.33667666,0.4627911,0.54622784,0.34685609,0.27817295,0.32596682,0.29720566,0.28860377,0.61001091,0.61381486,0.62466303,0.39554465,0.01291664,0.60485004,0.61106389,0.52674474,0.38779824,0.44018197,0.06351796,0.43138254,0.37395445,0.47708003,0.35693936,0.33743556,0.44732625,0.57901425,0.24849378,0.57888473,0.42298855,0.57748164,0.54347135,0.25644374,0.41939161,0.63186627,0.59796262,0.43436379,0.4456009,0.41565145,0.27121728,0.18050022,0.28446961,0.49499104,0.58942029,0.68984045,0.64402638,0.29055435,0.45756722,0.65551137,0.66356091,0.46329185,0.38954337,0.16105082,0.47234514,0.26155688,0.31062958,0.3043015,0.37753204,0.40131021,0.43608743,0.38756168,0.521509,0.47958283,0.64627754
0.44971806,0.50445649,0.42929645,0.47496503,0.44086751,0.37556254,0.44707289,0.40828789,0.28404927,0.50943282,0.31315816,0.57526657,0.2913432,0.61049018,0.52697541,0.30367846,0.41313722,0.51784654,0.32181103,0.24448857,0.31262696,0.28164364,0.27484862,0.59442535,0.59215615,0.61551547,0.36447013,0.01273824,0.5823657,0.58441825,0.49219208,0.39074185,0.43324492,0.0573641,0.39681663,0.34650322,0.46198604,0.33300232,0.32088398,0.45707314,0.56646581,0.23455645,0.56230811,0.39660086,0.57750128,0.50974256,0.23459155,0.42644155,0.61258488,0.56909744,0.41043554,0.43184829,0.40285895,0.25752145,0.16970899,0.2560519,0.45178895,0.60889469,0.68765412,0.65112841,0.26032904,0.46355462,0.62976187,0.64847058,0.46147478,0.38927461,0.14168969,0.4577737,0.24249051,0.28628733,0.27611735,0.35444263,0.37903143,0.41535343,0.36552229,0.52059765,0.46125431,0.63535942
0.46161107,0.51783258,0.44058754,0.48101666,0.44473898,0.3952165,0.48360017,0.38462988,0.29056451,0.49382311,0.31281824,0.56668586,0.31970346,0.60088607,0.51563187,0.31983931,0.42089222,0.51432418,0.33999811,0.24112703,0.3134603,0.28699857,0.28448122,0.61796001,0.61983548,0.63513003,0.35779606,0.01266789,0.59488938,0.59169519,0.51343313,0.41620112,0.46266916,0.05218054,0.40125019,0.36213924,0.44581648,0.33496699,0.32048297,0.43190773,0.56650893,0.2406769,0.57000667,0.40682447,0.56395651,0.49641521,0.24383584,0.42587197,0.60277783,0.5612218,0.43234665,0.44134532,0.4247608,0.25754152,0.17314756,0.26407791,0.45886434,0.57962847,0.67262755,0.61276974,0.27121784,0.45820406,0.64369539,0.65619825,0.4422734,0.41730368,0.1451374,0.49169069,0.25217337,0.2889234,0.27572121,0.35202683,0.38325166,0.41112636,0.36824779,0.52385769,0.47100206,0.63431618
0.45439307,0.50751467,0.44629122,0.48544948,0.44140831,0.39150486,0.45909255,0.39562175,0.26428944,0.50573381,0.30736342,0.55857852,0.30194158,0.60252606,0.52748699,0.31326634,0.41543181,0.50390161,0.32782826,0.25448043,0.31613469,0.29528228,0.27909354,0.58981038,0.59154645,0.61014248,0.36078819,0.01143885,0.56961774,0.57010146,0.50750974,0.39867466,0.44557039,0.05954203,0.3922582,0.36371925,0.44634714,0.35671205,0.33424838,0.43073569,0.56402518,0.23299662,0.56856057,0.38175671,0.54773384,0.51235317,0.23714775,0.43808504,0.56472226,0.53868939,0.41946037,0.43154666,0.40938357,0.2516559,0.18189621,0.25603028,0.46744981,0.60496021,0.70066561,0.63948542,0.26841545,0.45430997,0.63442912,0.64495926,0.45032358,0.39972046,0.14264614,0.49383439,0.25092214,0.3048524,0.28693177,0.35747332,0.37802769,0.4080975,0.37102925,0.51455585,0.46445248,0.64210737
