"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34"
0.21293002,0.06246331,0.1796486,0.19505105,0.12909996,0.00134446,0.11491865,0.11470367,0.08395223,0.06060603,0.10676903,0.09716311,0.12795673,0.12530705,0.1544452,0.15225392,0.15122287,0.1734865,0.10617198,0.14922495,0.05507063,0.06378917,0.17742303,0.16450341,0.0624469,0.10897582,0.06632291,0.10896147,0.11916715,0.10063032,0.11296567,0.08107034,0.08005378,0.06135857
0.21767657,0.06041739,0.18206336,0.19575713,0.13104932,0.00129669,0.11638611,0.1157818,0.08328615,0.05882491,0.10892126,0.09795693,0.1273298,0.12147739,0.15037283,0.14897942,0.14963103,0.1761842,0.11075798,0.15108244,0.05356139,0.06200837,0.17796026,0.16296576,0.05955421,0.11121936,0.06988393,0.10995828,0.12079464,0.10424751,0.11538873,0.08351745,0.08224863,0.06010486
0.21706808,0.05910929,0.17496887,0.18850136,0.12472309,0.00135138,0.11701125,0.11584465,0.08136072,0.05761965,0.10965663,0.09926228,0.12779882,0.12573893,0.153623,0.15183192,0.14959197,0.17482118,0.10621542,0.14706178,0.05068564,0.05851858,0.17097191,0.16066274,0.05713563,0.10371684,0.06536989,0.10190223,0.11955279,0.10236846,0.11596346,0.08331519,0.08168808,0.06065803
0.2021022,0.05863074,0.16617679,0.17960847,0.11851745,0.00135288,0.10906085,0.10991133,0.07668785,0.0570356,0.10109124,0.09120152,0.12528707,0.12072918,0.14989939,0.14337214,0.14095296,0.16523278,0.10052841,0.14415809,0.05169734,0.05969772,0.16170959,0.15100844,0.05577637,0.1037801,0.0643741,0.10174092,0.1125249,0.09562535,0.10717779,0.07706803,0.07650367,0.05655222
0.20812542,0.06010439,0.17154133,0.18525919,0.11867842,0.00133185,0.11240188,0.11227626,0.07945604,0.05845291,0.10154724,0.09094795,0.12193167,0.11782332,0.14825161,0.14098901,0.13834455,0.16549779,0.10270068,0.14423751,0.05247845,0.06070811,0.16575759,0.1522616,0.05803683,0.10564753,0.0669331,0.10462399,0.11089103,0.09405736,0.10359828,0.07772585,0.07810924,0.0574275
0.21694021,0.05939756,0.18255302,0.19541025,0.13216592,0.00137891,0.1125522,0.11558607,0.08323257,0.05769511,0.11000455,0.09852753,0.13278494,0.12799769,0.15698062,0.15008379,0.14847705,0.17165217,0.1033663,0.14754884,0.05313776,0.06158727,0.17571448,0.16395831,0.05982667,0.10708495,0.06635992,0.1062024,0.12690077,0.1047368,0.12130968,0.08335899,0.08090251,0.0601047
0.2174977,0.06064931,0.17890454,0.1940928,0.12931372,0.00135405,0.1160955,0.1181097,0.08420403,0.05900727,0.11385781,0.10199524,0.12782645,0.12746973,0.15595955,0.15092037,0.1497775,0.17639034,0.10506847,0.15055239,0.05335517,0.06160452,0.1772796,0.16507737,0.06011119,0.10877925,0.06945803,0.10717439,0.1213997,0.1039175,0.11784186,0.08511518,0.08250331,0.06329456
0.2129862,0.05944188,0.17598999,0.18997553,0.12598445,0.00133645,0.11802708,0.11711922,0.08366252,0.05758002,0.10864431,0.09941446,0.1274638,0.1242597,0.15275198,0.1495379,0.14873101,0.17167814,0.09979332,0.14421653,0.05266617,0.06028844,0.1724255,0.16079662,0.05827374,0.10730236,0.06790639,0.1060882,0.11956047,0.10378861,0.11273293,0.08372634,0.08195866,0.06097459
0.21313747,0.05959906,0.17311464,0.19079323,0.12237914,0.00133513,0.1157642,0.11656782,0.07977379,0.05801778,0.10879405,0.09789542,0.12937282,0.12698561,0.15471731,0.14772708,0.1453945,0.17181815,0.10595429,0.148388,0.05257879,0.06073489,0.17060871,0.16081731,0.05818859,0.10847735,0.06603192,0.10679942,0.11396106,0.10066221,0.10888036,0.08019702,0.07866592,0.06265343
0.21671225,0.06056027,0.17273331,0.18802516,0.12361449,0.00129968,0.11983928,0.11855348,0.08278066,0.05872872,0.10444301,0.09335641,0.12323265,0.1198799,0.15278018,0.14705767,0.14466344,0.16959247,0.10336483,0.14615946,0.05328954,0.06120826,0.16749316,0.15766616,0.05858503,0.10469734,0.06486656,0.10330902,0.11771141,0.10378798,0.1130993,0.08108926,0.08079651,0.0593117
