"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys45","sys46","sys47","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys60","sys61","sys62","sys66","sys68","sys69","sys70","sys71","sys72","sys73","sys74","sys76","sys77","sys78","sys79","sys80","sys81","sys82","sys85","sys87","sys88"
0.16417482,0.15408606,0.16618235,0.18271943,0.17837381,0.19168198,0.19165947,0.11794033,0.08659305,0.17428019,0.1184492,0.17348537,0.13062521,0.15613363,0.18134006,0.14239421,0.17554636,0.17529487,0.14980589,0.09878754,0.11778928,0.10146064,0.09174093,0.14956407,0.14821005,0.13993795,0.1404355,0.00104806,0.14398321,0.14257116,0.14011355,0.1402618,0.15835978,0.01986713,0.15256059,0.14094251,0.16912808,0.14046672,0.12804531,0.18147066,0.16257513,0.09085465,0.16129886,0.17331237,0.17726134,0.205814,0.08384483,0.16354548,0.15552454,0.1533282,0.13334997,0.14133159,0.13552081,0.11832703,0.061392,0.11417619,0.16844616,0.13907531,0.13664161,0.13388564,0.13287686,0.14465663,0.15736299,0.14019677,0.1397077,0.14411178,0.04085238,0.17089993,0.09546011,0.11511038,0.10793537,0.11916349,0.12543262,0.12925251,0.14651589,0.16149226,0.14191411,0.1377479
0.16713985,0.14848879,0.16447523,0.18106939,0.17653575,0.17903685,0.18773163,0.11470573,0.08520199,0.17894139,0.11883326,0.18007257,0.12016373,0.16787538,0.17668923,0.1383774,0.1712828,0.17670731,0.14833987,0.09298382,0.11822899,0.10378713,0.08828343,0.15743186,0.15766073,0.14595445,0.14334439,0.00138963,0.14496112,0.14348869,0.13377912,0.13738741,0.15365791,0.01534614,0.14970245,0.14179602,0.18064568,0.14526402,0.12769029,0.17690186,0.16111173,0.08473999,0.15835338,0.16650068,0.18198576,0.2054297,0.08538467,0.16537242,0.15639428,0.15626156,0.12970029,0.13175116,0.12578699,0.11238759,0.04390426,0.11398443,0.16575397,0.13642397,0.13495574,0.13084213,0.11433679,0.15131068,0.16389806,0.1479282,0.1454423,0.13724268,0.03895762,0.16434815,0.08746351,0.09718916,0.08978784,0.12850882,0.12836397,0.13911703,0.14660496,0.16591365,0.14045327,0.14154807
0.16303677,0.14923632,0.16544412,0.17674085,0.17400494,0.18820729,0.19050369,0.11470325,0.08931182,0.17571916,0.11498797,0.17278249,0.12125073,0.15840275,0.17977357,0.1308577,0.16964484,0.17500566,0.1450084,0.0928514,0.11938908,0.10241175,0.09357033,0.15061247,0.14921446,0.1397799,0.1444444,0.00140585,0.14145001,0.14255243,0.13757975,0.14202263,0.1580071,0.01420983,0.15171478,0.13434674,0.16801781,0.13803576,0.12780741,0.186118,0.16283743,0.09233958,0.16362188,0.1698844,0.18284482,0.20781681,0.08933167,0.1655319,0.15902081,0.15168621,0.13559227,0.14299384,0.12450423,0.1091144,0.05142351,0.11286738,0.16665376,0.13947514,0.13602008,0.13006155,0.12482496,0.14802215,0.16073014,0.14058462,0.14178752,0.14186501,0.04320727,0.16412999,0.09406604,0.11286871,0.09723394,0.12496957,0.12640606,0.13195304,0.1458385,0.16258916,0.13534048,0.14004842
0.16499109,0.15428432,0.16035751,0.1807991,0.1822761,0.18421916,0.18776334,0.11065062,0.07992882,0.18028706,0.11389896,0.17853233,0.12126885,0.15995863,0.17894965,0.14245182,0.17632129,0.17281514,0.14817189,0.09953102,0.11364608,0.10217247,0.09231416,0.15749614,0.15546384,0.14405349,0.13294346,0.00091761,0.14418369,0.14422009,0.14311805,0.13636709,0.15537822,0.01800032,0.14346453,0.13722873,0.1668499,0.13861192,0.12453982,0.17961041,0.15719478,0.09889947,0.15685289,0.16235257,0.17546538,0.20960364,0.09060199,0.16449875,0.15288447,0.15259901,0.13418341,0.13740007,0.13414255,0.10809807,0.04742526,0.10773119,0.15822338,0.1372619,0.13268507,0.13120469,0.12344765,0.14809828,0.1644504,0.14855462,0.13347792,0.13197315,0.04286203,0.16491103,0.09145695,0.09979355,0.09000615,0.13125368,0.12444177,0.13323619,0.14464012,0.16395029,0.14360785,0.13795177
0.17102888,0.15543458,0.17021266,0.18705278,0.1715723,0.1845786,0.18923774,0.12668016,0.09002549,0.17240892,0.12667799,0.1725644,0.11941599,0.1598207,0.17887711,0.1360577,0.17626065,0.17551286,0.15090802,0.11020727,0.12629516,0.10949252,0.10219867,0.15497142,0.15281536,0.14190764,0.15194166,0.00113896,0.14401672,0.14165063,0.14093759,0.1372779,0.162255,0.02330539,0.15882743,0.14170992,0.17395521,0.14747778,0.13042898,0.18708226,0.16508109,0.09720783,0.1651728,0.17276435,0.1731176,0.20962758,0.0810934,0.16323434,0.15676601,0.15321313,0.13469461,0.1425842,0.14053868,0.12206795,0.05331245,0.12319072,0.16800309,0.14433924,0.13671091,0.13383163,0.13717701,0.14782396,0.15731885,0.14515715,0.13947957,0.14280854,0.04728055,0.17045059,0.10424543,0.12291975,0.11152579,0.12369947,0.12601321,0.13139175,0.14591306,0.16396717,0.14113789,0.13816907
0.16464382,0.15203013,0.16334934,0.18493081,0.17966656,0.17915207,0.1787386,0.11821831,0.08474867,0.17446417,0.1168628,0.17665216,0.12908316,0.16673241,0.18252516,0.13959738,0.17832681,0.17863859,0.14017037,0.09695643,0.12272098,0.1047487,0.10104822,0.15454643,0.1540699,0.1441943,0.13682355,0.0011851,0.14618401,0.14599286,0.13962108,0.14442123,0.16499514,0.0206204,0.15526695,0.14309526,0.17573443,0.13773068,0.12778548,0.17739469,0.16488968,0.08858637,0.16302384,0.16876831,0.18102364,0.20864306,0.08486746,0.16377303,0.15310858,0.15579216,0.13721202,0.14380246,0.13040363,0.10944237,0.05640719,0.10560526,0.16390253,0.14330404,0.13864761,0.13669049,0.12532191,0.14849331,0.16226529,0.14437869,0.14144844,0.14538828,0.04401164,0.17449695,0.09431254,0.10476578,0.09464652,0.11577708,0.11830968,0.12978364,0.14936831,0.16587761,0.14347623,0.14300956
0.16431226,0.15157547,0.16321387,0.18554434,0.18207111,0.18412651,0.18617966,0.11598849,0.08087843,0.17301972,0.12389932,0.17138774,0.12679573,0.15756386,0.18113318,0.14105325,0.17700782,0.17827204,0.15139799,0.11330254,0.12503275,0.10395944,0.09935618,0.15398022,0.15092972,0.13887084,0.15392843,0.00121378,0.14468181,0.14606702,0.13855273,0.13164455,0.15125244,0.02406431,0.15678237,0.14007976,0.17169536,0.13812663,0.12405452,0.17482928,0.16017834,0.096965,0.16081867,0.17187236,0.17133728,0.20847774,0.09474777,0.16561542,0.15148123,0.1540495,0.13691009,0.14150107,0.131906,0.11351958,0.05287204,0.12023304,0.16827048,0.13743857,0.1354411,0.13257163,0.13279845,0.15429209,0.16053659,0.14745812,0.14228702,0.13419709,0.05170186,0.16515737,0.09328621,0.10747626,0.10024286,0.12585398,0.12438852,0.13767822,0.14213695,0.17107572,0.14395284,0.13976765
0.16158416,0.14980671,0.15905814,0.18306243,0.18055677,0.17969021,0.18138613,0.11835283,0.08357389,0.17620033,0.12068574,0.17286689,0.12012447,0.16114326,0.18050033,0.12947694,0.17039059,0.17764485,0.14614858,0.09682892,0.12865578,0.1043367,0.09815409,0.15684456,0.15295129,0.14659743,0.14498148,0.00134438,0.14550945,0.14437645,0.13920555,0.13296315,0.14855122,0.01746783,0.15159514,0.13638079,0.17643314,0.13689776,0.12646481,0.18195207,0.16696135,0.09032822,0.16594315,0.17083063,0.17575551,0.21096368,0.0789127,0.16305192,0.1570691,0.15666222,0.13402198,0.14743668,0.13182406,0.11050346,0.0535608,0.1078157,0.16646061,0.1402557,0.13695742,0.13677338,0.11925598,0.14868988,0.16575727,0.1525509,0.14854016,0.13182752,0.03552027,0.16064292,0.09227054,0.10330274,0.09602679,0.12158312,0.11902145,0.13516936,0.13942185,0.16418333,0.14635874,0.14574357
0.16515312,0.15370275,0.16076055,0.17741381,0.1782998,0.18448637,0.19211083,0.1149028,0.09316763,0.17184025,0.11959856,0.17518181,0.1346741,0.16138266,0.17826731,0.13872618,0.17141324,0.17686543,0.15741635,0.09218265,0.12073784,0.10299455,0.09969585,0.15236819,0.15104699,0.14125815,0.13529299,0.00137858,0.14544747,0.14349848,0.14067946,0.14371471,0.15933972,0.0144963,0.14857279,0.14054037,0.16864253,0.13307521,0.12206355,0.18072174,0.16218062,0.09648364,0.16106087,0.16849929,0.17787825,0.20879142,0.09572148,0.17082289,0.15177381,0.15132448,0.14287838,0.14693684,0.13392685,0.11097441,0.05219604,0.11316792,0.16265807,0.13851233,0.1364744,0.13231371,0.12508761,0.15245781,0.161554,0.14615532,0.13671837,0.14580421,0.03995993,0.17018459,0.0917863,0.10119775,0.09239624,0.12075522,0.11719323,0.1329525,0.13902182,0.16616893,0.14036129,0.14090806
0.16632233,0.15344041,0.16439796,0.18552997,0.17813525,0.18608419,0.18695653,0.11485127,0.08035135,0.18204178,0.11496516,0.18170617,0.12682984,0.16375505,0.18026501,0.14145615,0.17106078,0.17489301,0.149824,0.10613294,0.12795543,0.11179109,0.10030977,0.15761301,0.15483414,0.14594162,0.13940866,0.00118684,0.14745276,0.14616884,0.14136913,0.13999592,0.15592234,0.02066663,0.15192529,0.14211189,0.17406921,0.14707007,0.12970231,0.17714213,0.16203933,0.09184011,0.1625573,0.16237079,0.1779494,0.21009615,0.0877354,0.16468937,0.14563772,0.15333398,0.13289101,0.13802928,0.13331234,0.10653873,0.06076704,0.10636049,0.17072164,0.13548878,0.13191418,0.12968612,0.12380363,0.15376468,0.16522819,0.15086899,0.14426241,0.13950453,0.03853434,0.17448025,0.09512272,0.11038034,0.10145497,0.12263935,0.12118968,0.13087863,0.1392927,0.16638318,0.1430456,0.13962787
