"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34"
0.1758664,0.12289664,0.10735417,0.12707353,0.08469874,0.00871446,0.12388283,0.12623795,0.09621385,0.12355753,0.09581165,0.09572271,0.12783194,0.10357031,0.14766776,0.13159088,0.11797952,0.15508981,0.14197355,0.18010348,0.09885948,0.13029977,0.16114799,0.14863742,0.12181978,0.14759093,0.11918858,0.15513454,0.11721335,0.10255696,0.11564854,0.11601441,0.10421203,0.1059907
0.18336522,0.12137045,0.11514033,0.13626775,0.087669,0.00850649,0.1245761,0.12905692,0.09745449,0.12236036,0.0971224,0.09889683,0.12448524,0.10401683,0.14357835,0.13730981,0.12418474,0.15561288,0.14142754,0.16967322,0.09568375,0.12599102,0.16626156,0.1502408,0.11692539,0.15102551,0.12079885,0.16200464,0.12611565,0.10996116,0.12389378,0.11533511,0.1072272,0.10436507
0.1851534,0.12036115,0.10945913,0.12905396,0.0823169,0.00846323,0.1311264,0.13402955,0.10027903,0.12103674,0.09887491,0.099806,0.13024358,0.11004822,0.15240852,0.13496677,0.11986395,0.15795158,0.14690691,0.17624559,0.09735014,0.12926677,0.15867242,0.14876491,0.12029691,0.14805514,0.12323382,0.15763401,0.11856046,0.10279951,0.11505254,0.11485053,0.10599005,0.1109867
0.17828732,0.12410183,0.10968411,0.13045708,0.08336842,0.00867516,0.12388205,0.12896152,0.09409999,0.12456928,0.09184338,0.09285583,0.1263085,0.10618887,0.14798828,0.13254144,0.11564552,0.15802648,0.14019833,0.17833432,0.09581244,0.13148005,0.1610523,0.15259381,0.12081002,0.14471991,0.11748905,0.15457512,0.1216205,0.10500219,0.11801086,0.11204287,0.10173642,0.10661106
0.1765536,0.11839553,0.11030179,0.13242352,0.08422018,0.00808928,0.12310559,0.12712278,0.0954187,0.11922861,0.09336247,0.09551953,0.12949493,0.10736095,0.14542973,0.13614705,0.11921742,0.15315237,0.14427338,0.17041354,0.09499092,0.12532283,0.15849267,0.14752207,0.11546929,0.14183691,0.11766507,0.1550311,0.12303456,0.10348372,0.1203873,0.10959554,0.10055798,0.10709581
0.18620118,0.12406835,0.1166323,0.13649125,0.08800897,0.00875232,0.1306846,0.13541914,0.10016432,0.12418872,0.09855127,0.09916365,0.12837416,0.10488954,0.1481459,0.13617107,0.12193189,0.16089368,0.14607018,0.17732283,0.10126896,0.13609975,0.16844995,0.15314664,0.12327664,0.15259763,0.13036016,0.1642597,0.12580092,0.10705457,0.12278567,0.12082351,0.10940266,0.10491468
0.18653607,0.12280326,0.11044415,0.13173802,0.08643977,0.00863385,0.12853792,0.13190804,0.09896052,0.1237051,0.0964014,0.09740868,0.13198603,0.11076263,0.14912334,0.13655462,0.12151213,0.15703373,0.14327825,0.17433589,0.09855782,0.13114994,0.16529584,0.1567796,0.11923224,0.15194877,0.12386842,0.15813653,0.12016535,0.10573499,0.11646151,0.11870579,0.10905163,0.10304796
0.19228134,0.13470489,0.1184284,0.13373835,0.09297166,0.00865364,0.13123998,0.13447841,0.10124886,0.13501054,0.09722997,0.09961241,0.13674362,0.11382627,0.15684059,0.13397172,0.121212,0.16148495,0.147841,0.18055665,0.10714679,0.13950442,0.16717641,0.15379323,0.12717822,0.14803857,0.12466502,0.15917008,0.12493678,0.10613058,0.12533187,0.11823716,0.10740656,0.10817219
0.18207734,0.1193319,0.11062357,0.12956582,0.08370037,0.00827259,0.12592133,0.13040114,0.09546545,0.12007776,0.09330069,0.09475348,0.12203138,0.10372808,0.14700665,0.13457929,0.11954743,0.15273265,0.14323554,0.17286005,0.09764761,0.127866,0.1561741,0.14793717,0.11716186,0.1357492,0.11622335,0.14666368,0.11951392,0.10167135,0.11615059,0.11490188,0.10421849,0.1010441
0.18394025,0.11912886,0.11591857,0.13627534,0.0834498,0.00857854,0.12844847,0.13173981,0.09590331,0.11958773,0.09595561,0.09625585,0.12555379,0.10748983,0.14821534,0.13413768,0.12062868,0.15938461,0.14402732,0.17524831,0.09821531,0.1296912,0.16040006,0.14999599,0.11967806,0.15135849,0.12522233,0.16008364,0.12491838,0.10395796,0.12205738,0.11745737,0.10533508,0.10525827
0.1855124,0.12265271,0.11354258,0.13270562,0.0872295,0.00836026,0.12747297,0.13109313,0.09811339,0.12320827,0.09790452,0.09918813,0.1292402,0.10835506,0.15114214,0.13718835,0.12212174,0.15949141,0.14621486,0.18028341,0.09915977,0.13117563,0.16564426,0.15012355,0.12092621,0.14694383,0.11953769,0.15823817,0.12319976,0.10655833,0.12082992,0.11800143,0.10801526,0.10771479
0.18303506,0.11645994,0.11052694,0.13015806,0.08073057,0.00811745,0.13242666,0.13214777,0.10088388,0.11672399,0.09269496,0.0961147,0.12708124,0.10703399,0.14411924,0.13324025,0.11951876,0.15451252,0.14267131,0.16979736,0.09840876,0.12913929,0.15681577,0.14608873,0.11583909,0.1491694,0.12703605,0.15257352,0.11920007,0.10051566,0.11578532,0.11660954,0.10713321,0.10518016
0.18926832,0.12087845,0.11472923,0.13458092,0.08492741,0.00872763,0.13142252,0.13458206,0.09720004,0.12158967,0.09934563,0.1018725,0.12742215,0.11095834,0.15371538,0.13712236,0.1220798,0.15756542,0.14935548,0.17704034,0.09479465,0.12653015,0.16054724,0.14776965,0.11823704,0.14927443,0.12571788,0.1607593,0.12066552,0.10683335,0.11799528,0.11762963,0.10547848,0.10943372
